descriptor,variant,test_context,nearest_context,preference_name,transferred_beta,shadow_oracle_beta,exact,shadow_oracle_score,transferred_score,score_excess
v2,baseline,rough_seed_25,rough_seed_6,wm000_ws000_we100,lm100_ls000_le000,lm020_ls000_le080,0,0.0,0.0790004469302563,0.0790004469302563
v2,baseline,rough_seed_25,rough_seed_6,balanced,lm000_ls080_le020,lm040_ls040_le020,0,0.08496091283764638,0.5501568008844621,0.46519588804681566
v2,baseline,rough_seed_25,rough_seed_6,motion,lm020_ls080_le000,lm080_ls000_le020,0,0.10990658261383564,0.13844021655843017,0.02853363394459453
v2,baseline,rough_seed_25,rough_seed_6,stability,lm000_ls060_le040,lm060_ls000_le040,0,0.11904821115219281,0.2875508313190515,0.16850262016685869
v2,baseline,rough_seed_25,rough_seed_6,energy,lm040_ls060_le000,lm040_ls040_le020,0,0.05779925412517968,0.418528845520666,0.3607295913954863
v2,baseline,rough_seed_12,rough_seed_4,wm100_ws000_we000,lm080_ls020_le000,lm100_ls000_le000,0,0.0,0.04025001642554341,0.04025001642554341
v2,baseline,rough_seed_12,rough_seed_4,wm080_ws020_we000,lm020_ls080_le000,lm100_ls000_le000,0,0.202,0.46661040157976363,0.2646104015797636
v2,baseline,rough_seed_12,rough_seed_4,wm080_ws000_we020,lm020_ls080_le000,lm100_ls000_le000,0,0.0,0.46720999338503577,0.46720999338503577
v2,baseline,rough_seed_12,rough_seed_4,wm060_ws040_we000,lm020_ls080_le000,lm100_ls000_le000,0,0.404,0.5343575020822832,0.13035750208228314
v2,baseline,rough_seed_12,rough_seed_4,wm060_ws020_we020,lm020_ls080_le000,lm100_ls000_le000,0,0.202,0.35384274008335664,0.15184274008335663
v2,baseline,rough_seed_12,rough_seed_4,wm060_ws000_we040,lm020_ls080_le000,lm100_ls000_le000,0,0.0,0.6554750467472544,0.6554750467472544
v2,baseline,rough_seed_12,rough_seed_4,wm040_ws060_we000,lm020_ls080_le000,lm040_ls040_le020,0,0.404,0.7986650766141106,0.39466507661411054
v2,baseline,rough_seed_12,rough_seed_4,wm040_ws040_we020,lm020_ls080_le000,lm080_ls000_le020,0,0.3697303579644351,0.5364369009584391,0.166706542994004
v2,baseline,rough_seed_12,rough_seed_4,wm040_ws020_we040,lm020_ls080_le000,lm100_ls000_le000,0,0.202,0.6569548538181382,0.4549548538181382
v2,baseline,rough_seed_12,rough_seed_4,wm040_ws000_we060,lm060_ls040_le000,lm100_ls000_le000,0,0.0,0.7380245928602397,0.7380245928602397
v2,baseline,rough_seed_12,rough_seed_4,wm020_ws080_we000,lm000_ls100_le000,lm040_ls040_le020,0,0.202,1.4291355920613915,1.2271355920613916
v2,baseline,rough_seed_12,rough_seed_4,wm020_ws060_we020,lm000_ls100_le000,lm040_ls040_le020,0,0.20341142477832982,1.0763059790679481,0.8728945542896183
v2,baseline,rough_seed_12,rough_seed_4,wm020_ws040_we040,lm000_ls100_le000,lm040_ls040_le020,0,0.2871078052226233,0.8487077846345906,0.5615999794119673
v2,baseline,rough_seed_12,rough_seed_4,wm020_ws020_we060,lm020_ls080_le000,lm100_ls000_le000,0,0.202,0.9818212006824513,0.7798212006824512
v2,baseline,rough_seed_12,rough_seed_4,wm020_ws000_we080,lm060_ls040_le000,lm100_ls000_le000,0,0.0,0.9830400820728059,0.9830400820728059
v2,baseline,rough_seed_12,rough_seed_4,wm000_ws100_we000,lm000_ls100_le000,lm040_ls040_le020,0,0.0,1.78495163893553,1.78495163893553
v2,baseline,rough_seed_12,rough_seed_4,wm000_ws080_we020,lm000_ls100_le000,lm040_ls040_le020,0,0.14255390261131165,1.4321220259420868,1.2895681233307752
v2,baseline,rough_seed_12,rough_seed_4,wm000_ws060_we040,lm000_ls100_le000,lm040_ls040_le020,0,0.2851078052226233,1.0792924129486436,0.7941846077260204
v2,baseline,rough_seed_12,rough_seed_4,wm000_ws040_we060,lm000_ls100_le000,lm100_ls000_le000,0,0.404,1.2677656978815723,0.8637656978815723
v2,baseline,rough_seed_12,rough_seed_4,wm000_ws020_we080,lm000_ls100_le000,lm100_ls000_le000,0,0.202,1.6844633343406592,1.4824633343406592
v2,baseline,rough_seed_12,rough_seed_4,wm000_ws000_we100,lm000_ls100_le000,lm100_ls000_le000,0,0.0,2.1011609707997456,2.1011609707997456
v2,baseline,rough_seed_12,rough_seed_4,balanced,lm020_ls080_le000,lm100_ls000_le000,0,0.33666666666666667,0.5496526095772897,0.212985942910623
v2,baseline,rough_seed_12,rough_seed_4,motion,lm020_ls080_le000,lm100_ls000_le000,0,0.1515,0.4103764687828781,0.25887646878287807
v2,baseline,rough_seed_12,rough_seed_4,stability,lm000_ls100_le000,lm040_ls040_le020,0,0.15255856858374736,1.2534673940348435,1.1009088254510961
v2,baseline,rough_seed_12,rough_seed_4,energy,lm020_ls080_le000,lm100_ls000_le000,0,0.1515,1.143884422346887,0.992384422346887
v2,baseline,rough_seed_6,rough_seed_25,wm100_ws000_we000,lm100_ls000_le000,lm080_ls020_le000,0,0.0,0.019444788457276867,0.019444788457276867
v2,baseline,rough_seed_6,rough_seed_25,wm080_ws020_we000,lm080_ls000_le020,lm020_ls080_le000,0,0.11766906181740024,0.3095896639649515,0.1919206021475513
v2,baseline,rough_seed_6,rough_seed_25,wm080_ws000_we020,lm100_ls000_le000,lm100_ls000_le000,1,0.015555830765821493,0.015555830765821493,0.0
v2,baseline,rough_seed_6,rough_seed_25,wm060_ws040_we000,lm040_ls040_le020,lm000_ls080_le020,0,0.19513767175767274,0.2073530347886709,0.012215363030998155
v2,baseline,rough_seed_6,rough_seed_25,wm060_ws020_we020,lm080_ls000_le020,lm020_ls080_le000,0,0.11797135871125086,0.2345387515869164,0.11656739287566553
v2,baseline,rough_seed_6,rough_seed_25,wm060_ws000_we040,lm100_ls000_le000,lm100_ls000_le000,1,0.011666873074366119,0.011666873074366119,0.0
v2,baseline,rough_seed_6,rough_seed_25,wm040_ws060_we000,lm040_ls020_le040,lm040_ls020_le040,1,0.2293649881458,0.2293649881458,0.0
v2,baseline,rough_seed_6,rough_seed_25,wm040_ws040_we020,lm040_ls040_le020,lm000_ls080_le020,0,0.17012522035353672,0.2081719925587776,0.038046772205240886
v2,baseline,rough_seed_6,rough_seed_25,wm040_ws020_we040,lm080_ls000_le020,lm020_ls080_le000,0,0.11827365560510147,0.3926505975716523,0.2743769419665508
v2,baseline,rough_seed_6,rough_seed_25,wm040_ws000_we060,lm100_ls000_le000,lm100_ls000_le000,1,0.007777915382910746,0.007777915382910746,0.0
v2,baseline,rough_seed_6,rough_seed_25,wm020_ws080_we000,lm060_ls000_le040,lm020_ls040_le040,0,0.1209861865983622,0.18003022535705915,0.059044038758696946
v2,baseline,rough_seed_6,rough_seed_25,wm020_ws060_we020,lm040_ls040_le020,lm000_ls060_le040,0,0.12434206404501243,0.31016904684215274,0.18582698279714033
v2,baseline,rough_seed_6,rough_seed_25,wm020_ws040_we040,lm040_ls040_le020,lm000_ls080_le020,0,0.16995024233665781,0.3038349204988112,0.1338846781621534
v2,baseline,rough_seed_6,rough_seed_25,wm020_ws020_we060,lm040_ls040_le020,lm020_ls080_le000,0,0.12027080222910068,0.45338344179874235,0.33311263956964166
v2,baseline,rough_seed_6,rough_seed_25,wm020_ws000_we080,lm100_ls000_le000,lm100_ls000_le000,1,0.003888957691455373,0.003888957691455373,0.0
v2,baseline,rough_seed_6,rough_seed_25,wm000_ws100_we000,lm060_ls000_le040,lm040_ls000_le060,0,0.0,0.22353298150209222,0.22353298150209222
v2,baseline,rough_seed_6,rough_seed_25,wm000_ws080_we020,lm060_ls000_le040,lm040_ls000_le060,0,0.09912048199041387,0.3058267335627472,0.20670625157233333
v2,baseline,rough_seed_6,rough_seed_25,wm000_ws060_we040,lm040_ls040_le020,lm040_ls000_le060,0,0.19824096398082774,0.31098800461225945,0.1127470406314317
v2,baseline,rough_seed_6,rough_seed_25,wm000_ws040_we060,lm040_ls040_le020,lm000_ls080_le020,0,0.1697752643197789,0.4537281797179994,0.2839529153982205
v2,baseline,rough_seed_6,rough_seed_25,wm000_ws020_we080,lm040_ls040_le020,lm020_ls080_le000,0,0.15985324492759392,0.6032767010179306,0.44342345609033673
v2,baseline,rough_seed_6,rough_seed_25,wm000_ws000_we100,lm020_ls000_le080,lm100_ls000_le000,0,0.0,3.194522537725481,3.194522537725481
v2,baseline,rough_seed_6,rough_seed_25,balanced,lm040_ls040_le020,lm000_ls080_le020,0,0.14215729902371685,0.2537555881193294,0.11159828909561256
v2,baseline,rough_seed_6,rough_seed_25,motion,lm080_ls000_le020,lm020_ls080_le000,0,0.08859164973868289,0.27212768047962155,0.18353603074093866
v2,baseline,rough_seed_6,rough_seed_25,stability,lm060_ls000_le040,lm000_ls060_le040,0,0.09338578569369428,0.23049425007226482,0.13710846437857055
v2,baseline,rough_seed_6,rough_seed_25,energy,lm040_ls040_le020,lm040_ls060_le000,0,0.12272412383380095,0.5282438869285222,0.40551976309472126
v2,baseline,rough_seed_29,rough_seed_18,wm100_ws000_we000,lm000_ls100_le000,lm100_ls000_le000,0,0.0,0.5188786915160138,0.5188786915160138
v2,baseline,rough_seed_29,rough_seed_18,wm080_ws020_we000,lm000_ls100_le000,lm100_ls000_le000,0,0.14138735532087288,0.41587935652571684,0.27449200120484396
v2,baseline,rough_seed_29,rough_seed_18,wm080_ws000_we020,lm000_ls100_le000,lm060_ls040_le000,0,0.14965890669506476,0.4163201407354142,0.2666612340403494
v2,baseline,rough_seed_29,rough_seed_18,wm060_ws040_we000,lm000_ls100_le000,lm060_ls040_le000,0,0.11272705211836323,0.3128800215354198,0.2001529694170566
v2,baseline,rough_seed_29,rough_seed_18,wm060_ws020_we020,lm000_ls100_le000,lm060_ls040_le000,0,0.11292156873340709,0.31332080574511717,0.20039923701171009
v2,baseline,rough_seed_29,rough_seed_18,wm060_ws000_we040,lm000_ls100_le000,lm060_ls040_le000,0,0.14200604974727948,0.3137615899548145,0.17175554020753503
v2,baseline,rough_seed_29,rough_seed_18,wm040_ws060_we000,lm040_ls040_le020,lm040_ls060_le000,0,0.13756749512136274,0.5293684282623878,0.3918009331410251
v2,baseline,rough_seed_29,rough_seed_18,wm040_ws040_we020,lm000_ls100_le000,lm040_ls060_le000,0,0.0931073823940256,0.2103214707548202,0.11721408836079458
v2,baseline,rough_seed_29,rough_seed_18,wm040_ws020_we040,lm000_ls100_le000,lm060_ls040_le000,0,0.1421403411008057,0.24870324799365065,0.10656290689284495
v2,baseline,rough_seed_29,rough_seed_18,wm040_ws000_we060,lm000_ls100_le000,lm080_ls020_le000,0,0.16486487709146663,0.37086278446365983,0.2059979073721932
v2,baseline,rough_seed_29,rough_seed_18,wm020_ws080_we000,lm040_ls040_le020,lm080_ls020_le000,0,0.08163235807027222,0.7024912376831838,0.6208588796129115
v2,baseline,rough_seed_29,rough_seed_18,wm020_ws060_we020,lm040_ls040_le020,lm080_ls020_le000,0,0.08216574505391296,0.5276268949297022,0.4454611498757892
v2,baseline,rough_seed_29,rough_seed_18,wm020_ws040_we040,lm000_ls100_le000,lm080_ls020_le000,0,0.1085524118644407,0.24845216874909898,0.13989975688465828
v2,baseline,rough_seed_29,rough_seed_18,wm020_ws020_we060,lm000_ls100_le000,lm080_ls020_le000,0,0.1624244972121547,0.37061170521910813,0.20818720800695342
v2,baseline,rough_seed_29,rough_seed_18,wm020_ws000_we080,lm000_ls100_le000,lm080_ls000_le020,0,0.09221328900858783,0.4927712416891174,0.40055795268052957
v2,baseline,rough_seed_29,rough_seed_18,wm000_ws100_we000,lm040_ls040_le020,lm080_ls020_le000,0,0.0,0.8756140471039797,0.8756140471039797
v2,baseline,rough_seed_29,rough_seed_18,wm000_ws080_we020,lm040_ls040_le020,lm080_ls020_le000,0,0.05387208534771405,0.7007497043504981,0.6468776190027841
v2,baseline,rough_seed_29,rough_seed_18,wm000_ws060_we040,lm040_ls040_le020,lm080_ls020_le000,0,0.1077441706954281,0.5258853615970164,0.4181411909015883
v2,baseline,rough_seed_29,rough_seed_18,wm000_ws040_we060,lm000_ls100_le000,lm080_ls020_le000,0,0.16161625604314211,0.37036062597455643,0.20874436993141432
v2,baseline,rough_seed_29,rough_seed_18,wm000_ws020_we080,lm000_ls100_le000,lm040_ls040_le020,0,0.17615667609005298,0.4925201624445657,0.3163634863545127
v2,baseline,rough_seed_29,rough_seed_18,wm000_ws000_we100,lm000_ls100_le000,lm080_ls000_le020,0,0.0,0.6146796989145749,0.6146796989145749
v2,baseline,rough_seed_29,rough_seed_18,balanced,lm000_ls100_le000,lm060_ls040_le000,0,0.11886945728956978,0.20789970942213032,0.08903025213256054
v2,baseline,rough_seed_29,rough_seed_18,motion,lm000_ls100_le000,lm060_ls040_le000,0,0.13124160856047495,0.3647102771878413,0.23346866862736637
v2,baseline,rough_seed_29,rough_seed_18,stability,lm040_ls040_le020,lm080_ls020_le000,0,0.06162430879043471,0.6146236829732715,0.5529993741828368
v2,baseline,rough_seed_29,rough_seed_18,energy,lm000_ls100_le000,lm080_ls000_le020,0,0.15218475214610336,0.4316287036429748,0.2794439514968714
v2,baseline,rough_seed_18,rough_seed_8,wm100_ws000_we000,lm080_ls020_le000,lm000_ls100_le000,0,0.0,0.8004797674529002,0.8004797674529002
v2,baseline,rough_seed_18,rough_seed_8,wm080_ws020_we000,lm080_ls020_le000,lm000_ls100_le000,0,0.202,1.1939475236811807,0.9919475236811808
v2,baseline,rough_seed_18,rough_seed_8,wm080_ws000_we020,lm100_ls000_le000,lm000_ls100_le000,0,0.0,0.5343276184312944,0.5343276184312944
v2,baseline,rough_seed_18,rough_seed_8,wm060_ws040_we000,lm080_ls020_le000,lm000_ls100_le000,0,0.404,2.3799695051103527,1.9759695051103527
v2,baseline,rough_seed_18,rough_seed_8,wm060_ws020_we020,lm080_ls020_le000,lm000_ls100_le000,0,0.202,1.1970244811537374,0.9950244811537374
v2,baseline,rough_seed_18,rough_seed_8,wm060_ws000_we040,lm100_ls000_le000,lm000_ls100_le000,0,0.0,0.9074544984912123,0.9074544984912123
v2,baseline,rough_seed_18,rough_seed_8,wm040_ws060_we000,lm080_ls020_le000,lm040_ls040_le020,0,0.404,3.5659914865395246,3.1619914865395247
v2,baseline,rough_seed_18,rough_seed_8,wm040_ws040_we020,lm080_ls020_le000,lm000_ls100_le000,0,0.404,2.383046462582909,1.9790464625829092
v2,baseline,rough_seed_18,rough_seed_8,wm040_ws020_we040,lm100_ls000_le000,lm000_ls100_le000,0,0.202,3.6885489563534506,3.4865489563534506
v2,baseline,rough_seed_18,rough_seed_8,wm040_ws000_we060,lm100_ls000_le000,lm000_ls100_le000,0,0.0,1.357902943606415,1.357902943606415
v2,baseline,rough_seed_18,rough_seed_8,wm020_ws080_we000,lm080_ls020_le000,lm040_ls040_le020,0,0.202,4.7520134679686965,4.5500134679686965
v2,baseline,rough_seed_18,rough_seed_8,wm020_ws060_we020,lm080_ls020_le000,lm040_ls040_le020,0,0.20400000000000001,3.5690684440120815,3.3650684440120813
v2,baseline,rough_seed_18,rough_seed_8,wm020_ws040_we040,lm040_ls060_le000,lm000_ls100_le000,0,0.404,2.028169694002627,1.6241696940026271
v2,baseline,rough_seed_18,rough_seed_8,wm020_ws020_we060,lm040_ls060_le000,lm000_ls100_le000,0,0.202,1.0200797411387732,0.8180797411387732
v2,baseline,rough_seed_18,rough_seed_8,wm020_ws000_we080,lm040_ls060_le000,lm000_ls100_le000,0,0.0,1.149563657652659,1.149563657652659
v2,baseline,rough_seed_18,rough_seed_8,wm000_ws100_we000,lm080_ls020_le000,lm040_ls040_le020,0,0.0,5.938035449397868,5.938035449397868
v2,baseline,rough_seed_18,rough_seed_8,wm000_ws080_we020,lm080_ls020_le000,lm040_ls040_le020,0,0.202,4.755090425441253,4.553090425441253
v2,baseline,rough_seed_18,rough_seed_8,wm000_ws060_we040,lm080_ls020_le000,lm040_ls040_le020,0,0.404,3.572145401484638,3.168145401484638
v2,baseline,rough_seed_18,rough_seed_8,wm000_ws040_we060,lm040_ls060_le000,lm000_ls100_le000,0,0.404,2.03039957909493,1.62639957909493
v2,baseline,rough_seed_18,rough_seed_8,wm000_ws020_we080,lm040_ls060_le000,lm000_ls100_le000,0,0.202,1.1589588544827778,0.9569588544827778
v2,baseline,rough_seed_18,rough_seed_8,wm000_ws000_we100,lm040_ls060_le000,lm000_ls100_le000,0,0.0,1.4361870100893968,1.4361870100893968
v2,baseline,rough_seed_18,rough_seed_8,balanced,lm080_ls020_le000,lm000_ls100_le000,0,0.33666666666666667,1.989757107088223,1.6530904404215563
v2,baseline,rough_seed_18,rough_seed_8,motion,lm080_ls020_le000,lm000_ls100_le000,0,0.1515,0.8997497464283054,0.7482497464283054
v2,baseline,rough_seed_18,rough_seed_8,stability,lm080_ls020_le000,lm040_ls040_le020,0,0.153,4.161310195358528,4.008310195358528
v2,baseline,rough_seed_18,rough_seed_8,energy,lm040_ls060_le000,lm000_ls100_le000,0,0.1515,1.0132983790568793,0.8617983790568793
v2,baseline,rough_seed_10,rough_seed_7,wm100_ws000_we000,lm100_ls000_le000,lm060_ls040_le000,0,0.0,0.010046092519815277,0.010046092519815277
v2,baseline,rough_seed_10,rough_seed_7,wm080_ws020_we000,lm080_ls020_le000,lm080_ls020_le000,1,0.08934336145439944,0.08934336145439944,0.0
v2,baseline,rough_seed_10,rough_seed_7,wm080_ws000_we020,lm000_ls100_le000,lm100_ls000_le000,0,0.027364594489203167,0.20228840358578873,0.17492380909658556
v2,baseline,rough_seed_10,rough_seed_7,wm060_ws040_we000,lm080_ls020_le000,lm080_ls000_le020,0,0.14676191603588556,0.1781136510344807,0.03135173499859514
v2,baseline,rough_seed_10,rough_seed_7,wm060_ws020_we020,lm000_ls100_le000,lm080_ls020_le000,0,0.0892287470795358,0.21501832723964567,0.12578958016010988
v2,baseline,rough_seed_10,rough_seed_7,wm060_ws000_we040,lm040_ls040_le020,lm080_ls020_le000,0,0.034728155583680434,0.17617956778404967,0.14145141220036922
v2,baseline,rough_seed_10,rough_seed_7,wm040_ws060_we000,lm080_ls020_le000,lm020_ls040_le040,0,0.16231085368994616,0.26688394061456194,0.10457308692461578
v2,baseline,rough_seed_10,rough_seed_7,wm040_ws040_we020,lm020_ls080_le000,lm060_ls020_le020,0,0.12180717067211369,0.19862521002713074,0.07681803935501705
v2,baseline,rough_seed_10,rough_seed_7,wm040_ws020_we040,lm040_ls020_le040,lm080_ls020_le000,0,0.08911413270467218,0.23756562555475022,0.14845149285007803
v2,baseline,rough_seed_10,rough_seed_7,wm040_ws000_we060,lm040_ls020_le040,lm080_ls020_le000,0,0.023152103722453625,0.3547668991559802,0.33161479543352657
v2,baseline,rough_seed_10,rough_seed_7,wm020_ws080_we000,lm000_ls060_le040,lm040_ls000_le060,0,0.1536555874161028,0.23327306648642793,0.07961747907032513
v2,baseline,rough_seed_10,rough_seed_7,wm020_ws060_we020,lm000_ls060_le040,lm040_ls000_le060,0,0.11657912054015335,0.17642249343411098,0.059843372893957636
v2,baseline,rough_seed_10,rough_seed_7,wm020_ws040_we040,lm000_ls040_le060,lm060_ls020_le020,0,0.12152862557147921,0.3934082843694949,0.2718796587980157
v2,baseline,rough_seed_10,rough_seed_7,wm020_ws020_we060,lm040_ls020_le040,lm060_ls020_le020,0,0.08034740809800486,0.35463320617729815,0.2742857980792933
v2,baseline,rough_seed_10,rough_seed_7,wm020_ws000_we080,lm020_ls020_le060,lm080_ls020_le000,0,0.011576051861226812,0.9316326186237811,0.9200565667625543
v2,baseline,rough_seed_10,rough_seed_7,wm000_ws100_we000,lm020_ls020_le060,lm000_ls000_le100,0,0.0,0.2487256712868509,0.2487256712868509
v2,baseline,rough_seed_10,rough_seed_7,wm000_ws080_we020,lm020_ls020_le060,lm040_ls000_le060,0,0.15383036034486472,0.23463179560537317,0.08080143526050845
v2,baseline,rough_seed_10,rough_seed_7,wm000_ws060_we040,lm020_ls020_le060,lm020_ls040_le040,0,0.16205962348791028,0.46680096080196565,0.3047413373140554
v2,baseline,rough_seed_10,rough_seed_7,wm000_ws040_we060,lm020_ls020_le060,lm060_ls020_le020,0,0.12125008047084473,0.6989701259985581,0.5777200455277134
v2,baseline,rough_seed_10,rough_seed_7,wm000_ws020_we080,lm020_ls020_le060,lm080_ls020_le000,0,0.08888490395494492,0.9311392911951506,0.8422543872402057
v2,baseline,rough_seed_10,rough_seed_7,wm000_ws000_we100,lm020_ls020_le060,lm080_ls020_le000,0,0.0,1.1633084563917429,1.1633084563917429
v2,baseline,rough_seed_10,rough_seed_7,balanced,lm000_ls060_le040,lm060_ls020_le020,0,0.10172382780129385,0.21598131893110312,0.11425749112980926
v2,baseline,rough_seed_10,rough_seed_7,motion,lm000_ls100_le000,lm080_ls020_le000,0,0.06706482827823138,0.16147098828036532,0.09440616000213395
v2,baseline,rough_seed_10,rough_seed_7,stability,lm020_ls020_le060,lm040_ls000_le060,0,0.13516104721031855,0.1769594998776979,0.04179845266737936
v2,baseline,rough_seed_10,rough_seed_7,energy,lm020_ls020_le060,lm080_ls020_le000,0,0.0667496387473564,0.8154247041683271,0.7486750654209707
v2,baseline,rough_seed_8,rough_seed_18,wm100_ws000_we000,lm000_ls100_le000,lm080_ls020_le000,0,0.0,1.346892903551887,1.346892903551887
v2,baseline,rough_seed_8,rough_seed_18,wm080_ws020_we000,lm000_ls100_le000,lm080_ls020_le000,0,0.0,1.0804328939729466,1.0804328939729466
v2,baseline,rough_seed_8,rough_seed_18,wm080_ws000_we020,lm000_ls100_le000,lm100_ls000_le000,0,0.19353713450553464,1.0828417495306537,0.889304615025119
v2,baseline,rough_seed_8,rough_seed_18,wm060_ws040_we000,lm000_ls100_le000,lm080_ls020_le000,0,0.0,0.8139728843940062,0.8139728843940062
v2,baseline,rough_seed_8,rough_seed_18,wm060_ws020_we020,lm000_ls100_le000,lm080_ls020_le000,0,0.202,0.8163817399517135,0.6143817399517135
v2,baseline,rough_seed_8,rough_seed_18,wm060_ws000_we040,lm000_ls100_le000,lm100_ls000_le000,0,0.14579154770560013,1.0841415351886319,0.9383499874830318
v2,baseline,rough_seed_8,rough_seed_18,wm040_ws060_we000,lm040_ls040_le020,lm080_ls020_le000,0,0.0,1.1597675600024997,1.1597675600024997
