beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,group,terrain,seed,episode_index,raw_path,policy_steps,settling_steps,decision_time_s,progress_m,energy_abs_j,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,established_slip_fraction_ge_0p002,established_slip_fraction_ge_0p05,established_slip_fraction_ge_0p10,J_motion_s_per_m,J_stability_attitude,J_stability_slip,J_stability,J_stability_dominant,J_energy_j_per_m,context_id,source_stage,source_role,context_friction_mu,context_height_std_m,context_height_relief_p95_p05_m,context_slope_rms,context_slope_q95
lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,8,10,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0010.jsonl,37,5,7.4,1.6604605361303757,214.3089363044923,0.008257838992583824,0.08750231906541857,0.02406058365705053,0.16046337807703082,0.0642416769420619,0.006041923551172895,0.002712700369914172,4.456594925914559,0.3342342386703735,0.0642416769420619,0.3342342386703735,attitude,129.06596190712793,rough_seed_8,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03185586939267924,0.10211763763427734,0.13904054667983431,0.22890852594913713
lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough,rough_perlin,8,10,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls040_le020/rough/episode_0010.jsonl,38,5,7.6,1.6969541606215723,219.77048559182043,0.009285086813395715,0.08756527724344725,0.029026844557808087,0.1571392266040872,0.06420913142996063,0.006023370678232527,0.002168413444163665,4.478612431826808,0.3344747211961652,0.06420913142996063,0.3344747211961652,attitude,129.50879327896598,rough_seed_8,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03185586939267924,0.10211763763427734,0.13904054667983431,0.22890852594913713
lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough,rough_perlin,8,10,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls020_le040/rough/episode_0010.jsonl,38,5,7.6,1.6944465429948314,219.9323904873212,0.009087215283280176,0.08728264845135343,0.02832770263312081,0.1563160198990201,0.06499580285407205,0.0055162489507144,0.00179877683175467,4.48524034671962,0.3333951587324415,0.06499580285407205,0.3333951587324415,attitude,129.79600412687202,rough_seed_8,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03185586939267924,0.10211763763427734,0.13904054667983431,0.22890852594913713
lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,rough,rough_perlin,8,10,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls000_le060/rough/episode_0010.jsonl,38,5,7.6,1.6893699683761985,221.03170113136616,0.008875254147727527,0.08755164733801167,0.02791098810831608,0.15364954345707615,0.07278594478309028,0.005019720329868171,0.0019122744113783134,4.498718541389146,0.3344226587923905,0.07278594478309028,0.3344226587923905,attitude,130.83676475190282,rough_seed_8,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03185586939267924,0.10211763763427734,0.13904054667983431,0.22890852594913713
lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough,rough_perlin,8,10,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls080_le000/rough/episode_0010.jsonl,37,5,7.4,1.6603393238513597,215.20800570086544,0.006576578083335353,0.08647384677400309,0.016177294419435717,0.1599472779278193,0.06235337696013311,0.005556241511298772,0.002839856772441545,4.456920277497733,0.3303057638940898,0.06235337696013311,0.3303057638940898,attitude,129.6168816875723,rough_seed_8,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03185586939267924,0.10211763763427734,0.13904054667983431,0.22890852594913713
lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough,rough_perlin,8,10,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls060_le020/rough/episode_0010.jsonl,38,5,7.6,1.6960096537472136,219.71629424673728,0.009245691400583294,0.08740500821994142,0.028678854632042852,0.15701613002178472,0.06362212314737958,0.0062658151584538465,0.002168936016387828,4.481106568708696,0.3338625386205941,0.06362212314737958,0.3338625386205941,attitude,129.54896439491935,rough_seed_8,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03185586939267924,0.10211763763427734,0.13904054667983431,0.22890852594913713
lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough,rough_perlin,8,10,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls040_le040/rough/episode_0010.jsonl,38,5,7.6,1.6927666269822144,219.64529216255318,0.009205560112493726,0.08747350508195134,0.02855827594048365,0.15589881874980427,0.0661995651123585,0.007368929693163886,0.002174438270113864,4.489691537426471,0.334124177360798,0.0661995651123585,0.334124177360798,attitude,129.7552117707605,rough_seed_8,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03185586939267924,0.10211763763427734,0.13904054667983431,0.22890852594913713
lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,rough,rough_perlin,8,10,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls020_le060/rough/episode_0010.jsonl,38,5,7.6,1.6864822435535687,220.89221046479355,0.009233988036808064,0.08770358525754926,0.030087966507178328,0.15368819694366298,0.0747763864043075,0.006320810971974942,0.0021466905187838567,4.5064215938533225,0.33500301889489065,0.0747763864043075,0.33500301889489065,attitude,130.97808252007084,rough_seed_8,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03185586939267924,0.10211763763427734,0.13904054667983431,0.22890852594913713
lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,rough,rough_perlin,8,10,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls000_le080/rough/episode_0010.jsonl,38,5,7.6,1.68565198561526,220.69180831161236,0.009191720647793474,0.08744759386393976,0.029612449807060733,0.15360529414288293,0.07353641123276035,0.007377439314613381,0.0020228462636842585,4.508641205216516,0.33402520379852424,0.07353641123276035,0.33402520379852424,attitude,130.92370797466847,rough_seed_8,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03185586939267924,0.10211763763427734,0.13904054667983431,0.22890852594913713
lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough,rough_perlin,8,10,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls100_le000/rough/episode_0010.jsonl,37,5,7.4,1.6589905328123842,215.97736081661282,0.009541027059509993,0.088637758187496,0.029554071872269893,0.15887176979327822,0.07184966838616244,0.006509457135840394,0.002702038811103409,4.46054383894237,0.3385712966429786,0.07184966838616244,0.3385712966429786,attitude,130.18601164075346,rough_seed_8,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03185586939267924,0.10211763763427734,0.13904054667983431,0.22890852594913713
lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,rough,rough_perlin,8,10,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls080_le020/rough/episode_0010.jsonl,38,5,7.6,1.695157327297583,219.56155920766463,0.00930161150999712,0.08741607382005823,0.028792392358388534,0.1570091793063162,0.06318449873632248,0.0057768684558921046,0.0021663256709595125,4.483359672648147,0.33390480609955897,0.06318449873632248,0.33390480609955897,attitude,129.52282108097265,rough_seed_8,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03185586939267924,0.10211763763427734,0.13904054667983431,0.22890852594913713
lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough,rough_perlin,8,10,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls060_le040/rough/episode_0010.jsonl,38,5,7.6,1.6910664842880727,219.45883271434502,0.009310485610627653,0.0874475738281698,0.028915785918066213,0.15588518544619845,0.06731117824774645,0.007492447129910616,0.002175226586103029,4.494205325818132,0.33402512726752037,0.06731117824774645,0.33402512726752037,attitude,129.77540194508418,rough_seed_8,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03185586939267924,0.10211763763427734,0.13904054667983431,0.22890852594913713
lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough,rough_perlin,8,10,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls040_le060/rough/episode_0010.jsonl,38,5,7.6,1.6860404568688165,220.93589978873194,0.009161513563398064,0.08769022558978015,0.029571308781021294,0.15358470767125731,0.07453786523555374,0.005963029218844248,0.0022659511031607373,4.507602394140725,0.3349519887229662,0.07453786523555374,0.3349519887229662,attitude,131.0383145841215,rough_seed_8,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03185586939267924,0.10211763763427734,0.13904054667983431,0.22890852594913713
lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,rough,rough_perlin,8,10,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls020_le080/rough/episode_0010.jsonl,38,5,7.6,1.6865588379481362,221.3983609450686,0.008749722825380245,0.0874815143921783,0.02824363395692649,0.15268092523041576,0.06858775899024917,0.0070254822576815605,0.0020242914979760065,4.506216936520366,0.3341547706723191,0.06858775899024917,0.3341547706723191,attitude,131.27224260638386,rough_seed_8,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03185586939267924,0.10211763763427734,0.13904054667983431,0.22890852594913713
lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,rough,rough_perlin,8,10,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls000_le100/rough/episode_0010.jsonl,38,5,7.6,1.6840574841564173,221.26978310147672,0.008932999465748903,0.08714395185199535,0.028202156460584656,0.15352813979648072,0.06793802145412531,0.005601907032182204,0.0019070321811683376,4.512910082643059,0.3328653767473725,0.06793802145412531,0.3328653767473725,attitude,131.39087304511804,rough_seed_8,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03185586939267924,0.10211763763427734,0.13904054667983431,0.22890852594913713
lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm100_ls000_le000/rough/episode_0011.jsonl,37,5,7.4,1.660621961903754,214.6987364796339,0.008902390898651172,0.07760861777782686,0.023588942898401872,0.13192333888946894,0.07688576279410135,0.00824642250788536,0.0013339801115698222,4.456161709144545,0.2964430835008966,0.07688576279410135,0.2964430835008966,attitude,129.28814709489995,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955
lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls020_le000/rough/episode_0011.jsonl,37,5,7.4,1.6604331656949312,214.6677891830102,0.008895181811121195,0.07759668259974013,0.02358940273205263,0.13191142803903766,0.07637289368410227,0.008728330706755393,0.0009698145229728275,4.456668388036517,0.2963974944787562,0.07637289368410227,0.2963974944787562,attitude,129.2842094569742,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955
lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls000_le020/rough/episode_0011.jsonl,37,5,7.4,1.6554129844962793,213.95568577166296,0.008649309985016949,0.07721830761027529,0.022900638644080967,0.13116930863942478,0.07622723435051987,0.00783982631769632,0.0014473525509594446,4.470183615390527,0.29495220848078,0.07622723435051987,0.29495220848078,attitude,129.24610823731513,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955
lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0011.jsonl,37,5,7.4,1.6596964450465037,214.61864922467794,0.008924382386304509,0.07765267364249512,0.023583431514256275,0.13189541485823164,0.0755013288234066,0.008214544575987342,0.0007248127567047103,4.458646653179194,0.296611364508116,0.0755013288234066,0.296611364508116,attitude,129.31198946965537,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955
lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0011.jsonl,37,5,7.4,1.6549467524795036,213.96661307189248,0.008736245020175913,0.07724576895580351,0.022813781549050696,0.13113536398126557,0.07732522796354524,0.008145896656537605,0.0017021276595751984,4.4714429566468175,0.2950571030940145,0.07732522796354524,0.2950571030940145,attitude,129.28912229430924,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955
lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0011.jsonl,37,5,7.4,1.649651691956779,214.8195745758357,0.008844002901586828,0.07741275257596826,0.02304596981819549,0.13090002582520086,0.07676424146728526,0.0072877444430970335,0.0010931616664645247,4.485795417347943,0.2956949335395649,0.07676424146728526,0.2956949335395649,attitude,130.2211707012052,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955
lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0011.jsonl,37,5,7.4,1.6590672970513205,214.9073625794208,0.008872551385925916,0.07767815054541023,0.02357418050290376,0.13185893080909494,0.07730402222492666,0.007488827153040153,0.0007247252083586899,4.46033745174298,0.2967086791089227,0.07730402222492666,0.2967086791089227,attitude,129.53504837409437,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955
lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls040_le020/rough/episode_0011.jsonl,37,5,7.4,1.6518087346770673,213.0405017065142,0.008628920521995142,0.07696734274228295,0.022874815450789735,0.131029623920812,0.07587124878995169,0.007502420135530105,0.001694094869313419,4.479937564591411,0.29399359329797875,0.07587124878995169,0.29399359329797875,attitude,128.9740738343802,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955
lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls020_le040/rough/episode_0011.jsonl,38,5,7.6,1.6880377787043885,216.99278052314264,0.008569798626019937,0.07641681583186945,0.022856804501488553,0.13093048263476859,0.07147954329211857,0.006660323501428951,0.0009514747859184027,4.502268904095968,0.2918907353996407,0.07147954329211857,0.2918907353996407,attitude,128.5473484424561,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955
lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls000_le060/rough/episode_0011.jsonl,38,5,7.6,1.6778496675152894,217.3280587177186,0.008640005235436657,0.0766555733898673,0.023045176690833207,0.13093563835895639,0.07360075730684343,0.006863093125075852,0.0010649627263048785,4.529607239041125,0.29280272209298247,0.07360075730684343,0.29280272209298247,attitude,129.5277300019122,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955
lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls080_le000/rough/episode_0011.jsonl,37,5,7.4,1.6582017711271164,214.879081621048,0.008878804111940374,0.0777018883522837,0.02357334624880978,0.13184412300940362,0.0784408667231783,0.006899891054353814,0.000726304321510908,4.462665598873445,0.29679935085217246,0.0784408667231783,0.29679935085217246,attitude,129.58560614429325,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955
lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls060_le020/rough/episode_0011.jsonl,37,5,7.4,1.6508366111136363,212.9730716581086,0.008621712430943814,0.07698345902430627,0.02289392459265509,0.13099668015522647,0.0755265068990754,0.007867344468654405,0.0015734688937309915,4.482575652964251,0.2940551529607373,0.0755265068990754,0.2940551529607373,attitude,129.00917645292546,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955
lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls040_le040/rough/episode_0011.jsonl,38,5,7.6,1.6881161191373792,219.23357208615346,0.008806255438667828,0.07698616881347949,0.02289226683645416,0.1314577741365559,0.07429934406680173,0.006917113893859858,0.0010733452593920194,4.502059967227592,0.29406550359293704,0.07429934406680173,0.29406550359293704,attitude,129.86877478439158,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955
lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls020_le060/rough/episode_0011.jsonl,38,5,7.6,1.6778081903569375,216.91762237988956,0.008636585900818287,0.0766266362843228,0.02309616969328601,0.1309296890618239,0.07297457125962535,0.006623299822591887,0.0009461856889416832,4.5297192156292745,0.2926921904917142,0.07297457125962535,0.2926921904917142,attitude,129.28630556615798,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955
lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls000_le080/rough/episode_0011.jsonl,38,5,7.6,1.672888068738694,217.14335528250422,0.00861067203365683,0.07674516520614325,0.022979493407224688,0.13079650846830249,0.07111584427879902,0.00709975150869899,0.0009466335344931846,4.543041547143178,0.2931449376230841,0.07111584427879902,0.2931449376230841,attitude,129.80148483348538,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955
lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls100_le000/rough/episode_0011.jsonl,37,5,7.4,1.6572587582594602,215.03882131936115,0.008856041106087594,0.07776200793301126,0.02359558586744622,0.13179445320993843,0.07958267621013887,0.006914958146307995,0.0007278903311902954,4.46520494347658,0.29702899073495814,0.07958267621013887,0.29702899073495814,attitude,129.7557308100795,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955
lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls080_le020/rough/episode_0011.jsonl,37,5,7.4,1.649553111031257,212.8193266782975,0.00869124936956485,0.07710157738121264,0.02293257741554868,0.13106731010981343,0.07534827377348993,0.008237431859482062,0.0010902483343432092,4.486063498357877,0.2945063318496543,0.07534827377348993,0.2945063318496543,attitude,129.01635312927178,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955
lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls060_le040/rough/episode_0011.jsonl,38,5,7.6,1.685564476860779,217.1922707299127,0.008637768506895157,0.07653519403822716,0.02288675195931102,0.13089130494163315,0.07207953603978379,0.007338146526218309,0.0016570008285010653,4.508875278479027,0.2923429068403491,0.07207953603978379,0.2923429068403491,attitude,128.8543237066878,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955
lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls040_le060/rough/episode_0011.jsonl,38,5,7.6,1.6770967093842781,216.9993492786512,0.008632997481424,0.07668925686165755,0.023075594577658474,0.1309195079505705,0.07289940828403946,0.00674556213017925,0.0009467455621304077,4.531640875254135,0.2929313834778445,0.07289940828403946,0.2929313834778445,attitude,129.38988435456378,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955
lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls020_le080/rough/episode_0011.jsonl,38,5,7.6,1.6726256897813458,217.0378805808333,0.0085823112875956,0.07677891585087632,0.023004379966015304,0.1307980266597739,0.07063416942736965,0.0069805963085677976,0.0009465215333651094,4.54375419822322,0.29327385558968744,0.07063416942736965,0.29327385558968744,attitude,129.75878698192517,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955
lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls000_le100/rough/episode_0011.jsonl,38,5,7.6,1.665343779696942,217.30919125190235,0.008557841009960066,0.07676580849657023,0.022975819793246675,0.13044556013692343,0.07337600758654952,0.006875296348982316,0.000948316737790647,4.563622293880392,0.29322378918419933,0.07337600758654952,0.29322378918419933,attitude,130.48908813977624,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955
lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough,rough_perlin,20,12,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm100_ls000_le000/rough/episode_0012.jsonl,39,5,7.800000000000001,1.6837172514320509,210.29089955010323,0.009899749528481896,0.059623332912793946,0.03334758186439621,0.1173004439939227,0.06122448979592946,0.005681818181819026,0.000811688311688412,4.632606806971819,0.22774435576043645,0.06122448979592946,0.22774435576043645,attitude,124.89680162820964,rough_seed_20,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.033410253635635344,0.11250001311302188,0.12017198228655322,0.20563640721785
lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough,rough_perlin,20,12,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls020_le000/rough/episode_0012.jsonl,39,5,7.800000000000001,1.6835702504762315,210.1980089310907,0.009866807105622957,0.05967633567020172,0.03342542295008907,0.11749704763043134,0.06358986282261116,0.005231341548477784,0.0006975122064636993,4.63301130308855,0.22794681138057118,0.06358986282261116,0.22794681138057118,attitude,124.85253221339114,rough_seed_20,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.033410253635635344,0.11250001311302188,0.12017198228655322,0.20563640721785
lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough,rough_perlin,20,12,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls000_le020/rough/episode_0012.jsonl,39,5,7.800000000000001,1.6761059503867415,207.99783495820466,0.009636518883765034,0.05907360368209978,0.03175919132019568,0.11646833482591612,0.057743083457707844,0.0050510848352664,0.0008035816783378304,4.653643761720578,0.2256445447741865,0.057743083457707844,0.2256445447741865,attitude,124.09587526982506,rough_seed_20,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.033410253635635344,0.11250001311302188,0.12017198228655322,0.20563640721785
lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,20,12,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0012.jsonl,39,5,7.800000000000001,1.6821202715874806,210.5763874425246,0.009924967738716695,0.05980803527871841,0.03339252864359655,0.11778050484541591,0.061558080222594,0.005448643635521337,0.0004637143519592507,4.637004934634576,0.22844986682933996,0.061558080222594,0.22844986682933996,attitude,125.18509585750114,rough_seed_20,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.033410253635635344,0.11250001311302188,0.12017198228655322,0.20563640721785
lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,20,12,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0012.jsonl,39,5,7.800000000000001,1.6763145024034893,207.132679516082,0.009690160097700552,0.05915138582789627,0.0317064622162077,0.11660944352631097,0.05647650623071804,0.0051446210129193716,0.0010289242025838666,4.653064797098879,0.22594165068589384,0.05647650623071804,0.22594165068589384,attitude,123.5643306903904,rough_seed_20,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.033410253635635344,0.11250001311302188,0.12017198228655322,0.20563640721785
lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,20,12,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0012.jsonl,39,5,7.800000000000001,1.6615216135292408,207.03538281336466,0.009804576586565477,0.05828695277074596,0.03164888921882965,0.11489354740792623,0.059312254788841924,0.005077313639511606,0.0004615739672283057,4.69449204661985,0.22263975962947358,0.059312254788841924,0.22263975962947358,attitude,124.60589204951746,rough_seed_20,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.033410253635635344,0.11250001311302188,0.12017198228655322,0.20563640721785
lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,20,12,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0012.jsonl,39,5,7.800000000000001,1.6810687672239217,210.49511450514598,0.009892289346274296,0.05970086067104446,0.03333968751332489,0.11770667587021832,0.06275327081163576,0.005673266180387553,0.00046312376982754374,4.639905369773029,0.2280404899832941,0.06275327081163576,0.2280404899832941,attitude,125.2150528337712,rough_seed_20,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.033410253635635344,0.11250001311302188,0.12017198228655322,0.20563640721785
