d7_group,t_h2,t_d7,dt_abs,h2_context,d7_context,known_context,h2_beta_motion,h2_beta_stability,h2_beta_energy,d7_beta_motion,d7_beta_stability,d7_beta_energy,l1
raw_beta,1784662531.421812,1784662531.382698,0.039114,upslope,upslope,1,0.56110283,0.10507397,0.33382320,0.41097856,0.34427028,0.24475116,0.47839262
actual_beta,1784662531.521752,1784662531.482507,0.039245,upslope,upslope,1,0.56112744,0.10505156,0.33382099,0.35000000,0.40000000,0.25000000,0.58989687
pred_beta,1784662531.521752,1784662531.482507,0.039245,upslope,upslope,1,0.56112744,0.10505156,0.33382099,0.39883748,0.35528742,0.24587510,0.50047171
prior_beta,1784662531.521752,1784662531.482507,0.039245,upslope,upslope,1,0.56112744,0.10505156,0.33382099,0.35000000,0.40000000,0.25000000,0.58989687
raw_beta,1784662531.521752,1784662531.482507,0.039245,upslope,upslope,1,0.56112744,0.10505156,0.33382099,0.41104685,0.34410928,0.24484387,0.47811542
actual_beta,1784662531.621716,1784662531.582808,0.038908,upslope,upslope,1,0.56122188,0.10498526,0.33379285,0.35000000,0.40000000,0.25000000,0.59002947
pred_beta,1784662531.621716,1784662531.582808,0.038908,upslope,upslope,1,0.56122188,0.10498526,0.33379285,0.39881899,0.35527359,0.24590742,0.50057666
prior_beta,1784662531.621716,1784662531.582808,0.038908,upslope,upslope,1,0.56122188,0.10498526,0.33379285,0.35000000,0.40000000,0.25000000,0.59002947
raw_beta,1784662531.621716,1784662531.582808,0.038908,upslope,upslope,1,0.56122188,0.10498526,0.33379285,0.41102374,0.34409199,0.24488427,0.47821346
actual_beta,1784662531.722066,1784662531.682515,0.039551,upslope,upslope,1,0.56122564,0.10497866,0.33379570,0.35000000,0.40000000,0.25000000,0.59004268
pred_beta,1784662531.722066,1784662531.682515,0.039551,upslope,upslope,1,0.56122564,0.10497866,0.33379570,0.39873288,0.35537072,0.24589640,0.50078412
prior_beta,1784662531.722066,1784662531.682515,0.039551,upslope,upslope,1,0.56122564,0.10497866,0.33379570,0.35000000,0.40000000,0.25000000,0.59004268
raw_beta,1784662531.722066,1784662531.682515,0.039551,upslope,upslope,1,0.56122564,0.10497866,0.33379570,0.41091610,0.34421340,0.24487050,0.47846948
actual_beta,1784662531.821865,1784662531.783256,0.038609,upslope,upslope,1,0.56121194,0.10498840,0.33379966,0.35000000,0.40000000,0.25000000,0.59002320
pred_beta,1784662531.821865,1784662531.783256,0.038609,upslope,upslope,1,0.56121194,0.10498840,0.33379966,0.39861636,0.35551561,0.24586804,0.50105441
prior_beta,1784662531.821865,1784662531.783256,0.038609,upslope,upslope,1,0.56121194,0.10498840,0.33379966,0.35000000,0.40000000,0.25000000,0.59002320
raw_beta,1784662531.821865,1784662531.783256,0.038609,upslope,upslope,1,0.56121194,0.10498840,0.33379966,0.41077045,0.34439451,0.24483504,0.47881221
actual_beta,1784662531.921690,1784662531.882924,0.038766,upslope,upslope,1,0.56116218,0.10500554,0.33383228,0.35000000,0.40000000,0.25000000,0.58998892
pred_beta,1784662531.921690,1784662531.882924,0.038766,upslope,upslope,1,0.56116218,0.10500554,0.33383228,0.39853139,0.35561266,0.24585595,0.50121424
prior_beta,1784662531.921690,1784662531.882924,0.038766,upslope,upslope,1,0.56116218,0.10500554,0.33383228,0.35000000,0.40000000,0.25000000,0.58998892
raw_beta,1784662531.921690,1784662531.882924,0.038766,upslope,upslope,1,0.56116218,0.10500554,0.33383228,0.41066423,0.34451583,0.24481994,0.47902058
actual_beta,1784662532.022173,1784662531.982554,0.039619,upslope,upslope,1,0.56116167,0.10503111,0.33380722,0.35000000,0.40000000,0.25000000,0.58993778
pred_beta,1784662532.022173,1784662531.982554,0.039619,upslope,upslope,1,0.56116167,0.10503111,0.33380722,0.39842575,0.35573713,0.24583712,0.50141203
prior_beta,1784662532.022173,1784662531.982554,0.039619,upslope,upslope,1,0.56116167,0.10503111,0.33380722,0.35000000,0.40000000,0.25000000,0.58993778
raw_beta,1784662532.022173,1784662531.982554,0.039619,upslope,upslope,1,0.56116167,0.10503111,0.33380722,0.41053219,0.34467141,0.24479640,0.47928059
actual_beta,1784662532.121995,1784662532.082808,0.039187,upslope,upslope,1,0.56120421,0.10498268,0.33381312,0.35000000,0.40000000,0.25000000,0.59003465
pred_beta,1784662532.121995,1784662532.082808,0.039187,upslope,upslope,1,0.56120421,0.10498268,0.33381312,0.39835800,0.35578982,0.24585218,0.50161428
prior_beta,1784662532.121995,1784662532.082808,0.039187,upslope,upslope,1,0.56120421,0.10498268,0.33381312,0.35000000,0.40000000,0.25000000,0.59003465
raw_beta,1784662532.121995,1784662532.082808,0.039187,upslope,upslope,1,0.56120421,0.10498268,0.33381312,0.41044750,0.34473727,0.24481522,0.47950919
actual_beta,1784662532.221857,1784662532.182369,0.039488,upslope,upslope,1,0.56118659,0.10496998,0.33384343,0.35000000,0.40000000,0.25000000,0.59006004
pred_beta,1784662532.221857,1784662532.182369,0.039488,upslope,upslope,1,0.56118659,0.10496998,0.33384343,0.39830087,0.35582897,0.24587016,0.50171798
prior_beta,1784662532.221857,1784662532.182369,0.039488,upslope,upslope,1,0.56118659,0.10496998,0.33384343,0.35000000,0.40000000,0.25000000,0.59006004
raw_beta,1784662532.221857,1784662532.182369,0.039488,upslope,upslope,1,0.56118659,0.10496998,0.33384343,0.41037608,0.34478622,0.24483770,0.47963247
actual_beta,1784662532.321665,1784662532.282587,0.039078,upslope,upslope,1,0.56118179,0.10497790,0.33384030,0.35000000,0.40000000,0.25000000,0.59004419
pred_beta,1784662532.321665,1784662532.282587,0.039078,upslope,upslope,1,0.56118179,0.10497790,0.33384030,0.39825342,0.35586060,0.24588598,0.50176539
prior_beta,1784662532.321665,1784662532.282587,0.039078,upslope,upslope,1,0.56118179,0.10497790,0.33384030,0.35000000,0.40000000,0.25000000,0.59004419
raw_beta,1784662532.321665,1784662532.282587,0.039078,upslope,upslope,1,0.56118179,0.10497790,0.33384030,0.41031678,0.34482575,0.24485747,0.47969569
actual_beta,1784662532.422017,1784662532.382881,0.039136,upslope,upslope,1,0.56120283,0.10499502,0.33380215,0.35000000,0.40000000,0.25000000,0.59000996
pred_beta,1784662532.422017,1784662532.382881,0.039136,upslope,upslope,1,0.56120283,0.10499502,0.33380215,0.39823836,0.35583917,0.24592247,0.50168829
prior_beta,1784662532.422017,1784662532.382881,0.039136,upslope,upslope,1,0.56120283,0.10499502,0.33380215,0.35000000,0.40000000,0.25000000,0.59000996
raw_beta,1784662532.422017,1784662532.382881,0.039136,upslope,upslope,1,0.56120283,0.10499502,0.33380215,0.41029796,0.34479896,0.24490309,0.47960787
actual_beta,1784662532.522071,1784662532.482698,0.039373,upslope,upslope,1,0.56117757,0.10499693,0.33382550,0.35000000,0.40000000,0.25000000,0.59000614
pred_beta,1784662532.522071,1784662532.482698,0.039373,upslope,upslope,1,0.56117757,0.10499693,0.33382550,0.39825469,0.35576741,0.24597789,0.50154097
prior_beta,1784662532.522071,1784662532.482698,0.039373,upslope,upslope,1,0.56117757,0.10499693,0.33382550,0.35000000,0.40000000,0.25000000,0.59000614
raw_beta,1784662532.522071,1784662532.482698,0.039373,upslope,upslope,1,0.56117757,0.10499693,0.33382550,0.41031837,0.34470927,0.24497236,0.47942468
actual_beta,1784662532.621869,1784662532.582499,0.039370,rough,upslope,1,0.55957800,0.10527226,0.33514974,0.35000000,0.40000000,0.25000000,0.58945548
pred_beta,1784662532.621869,1784662532.582499,0.039370,rough,upslope,1,0.55957800,0.10527226,0.33514974,0.39822577,0.35576671,0.24600753,0.50098889
prior_beta,1784662532.621869,1784662532.582499,0.039370,rough,upslope,1,0.55957800,0.10527226,0.33514974,0.35000000,0.40000000,0.25000000,0.58945548
raw_beta,1784662532.621869,1784662532.582499,0.039370,rough,upslope,1,0.55957800,0.10527226,0.33514974,0.41028221,0.34470838,0.24500941,0.47887224
actual_beta,1784662532.722169,1784662532.682722,0.039447,rough,rough,1,0.56152411,0.09765385,0.34082204,0.35000000,0.40000000,0.25000000,0.60469230
pred_beta,1784662532.722169,1784662532.682722,0.039447,rough,rough,1,0.56152411,0.09765385,0.34082204,0.32101191,0.46844167,0.21054642,0.74157564
prior_beta,1784662532.722169,1784662532.682722,0.039447,rough,rough,1,0.56152411,0.09765385,0.34082204,0.25000000,0.55000000,0.20000000,0.90469230
raw_beta,1784662532.722169,1784662532.682722,0.039447,rough,rough,1,0.56152411,0.09765385,0.34082204,0.33876489,0.44805209,0.21318302,0.70079648
actual_beta,1784662532.822113,1784662532.782585,0.039528,rough,rough,1,0.56460238,0.09340325,0.34199438,0.25000000,0.55000000,0.20000000,0.91319351
pred_beta,1784662532.822113,1784662532.782585,0.039528,rough,rough,1,0.56460238,0.09340325,0.34199438,0.32004032,0.47403364,0.20592604,0.76126079
prior_beta,1784662532.822113,1784662532.782585,0.039528,rough,rough,1,0.56460238,0.09340325,0.34199438,0.25000000,0.55000000,0.20000000,0.91319351
raw_beta,1784662532.822113,1784662532.782585,0.039528,rough,rough,1,0.56460238,0.09340325,0.34199438,0.33755040,0.45504205,0.20740755,0.72327761
actual_beta,1784662532.921888,1784662532.882730,0.039158,rough,rough,1,0.56775110,0.08980472,0.34244418,0.25000000,0.55000000,0.20000000,0.92039056
pred_beta,1784662532.921888,1784662532.882730,0.039158,rough,rough,1,0.56775110,0.08980472,0.34244418,0.31997613,0.47404202,0.20598184,0.76847460
prior_beta,1784662532.921888,1784662532.882730,0.039158,rough,rough,1,0.56775110,0.08980472,0.34244418,0.25000000,0.55000000,0.20000000,0.92039056
raw_beta,1784662532.921888,1784662532.882730,0.039158,rough,rough,1,0.56775110,0.08980472,0.34244418,0.33747017,0.45505252,0.20747731,0.73049561
actual_beta,1784662533.021686,1784662532.982528,0.039158,rough,rough,1,0.57067768,0.08676127,0.34256106,0.25000000,0.55000000,0.20000000,0.92647747
pred_beta,1784662533.021686,1784662532.982528,0.039158,rough,rough,1,0.57067768,0.08676127,0.34256106,0.31980534,0.47423788,0.20595678,0.77495323
prior_beta,1784662533.021686,1784662532.982528,0.039158,rough,rough,1,0.57067768,0.08676127,0.34256106,0.25000000,0.55000000,0.20000000,0.92647747
raw_beta,1784662533.021686,1784662532.982528,0.039158,rough,rough,1,0.57067768,0.08676127,0.34256106,0.33725668,0.45529735,0.20744597,0.73707217
actual_beta,1784662533.121689,1784662533.082620,0.039069,rough,rough,1,0.57384073,0.08376379,0.34239548,0.25000000,0.55000000,0.20000000,0.93247242
pred_beta,1784662533.121689,1784662533.082620,0.039069,rough,rough,1,0.57384073,0.08376379,0.34239548,0.31962905,0.47445101,0.20591994,0.78137445
prior_beta,1784662533.121689,1784662533.082620,0.039069,rough,rough,1,0.57384073,0.08376379,0.34239548,0.25000000,0.55000000,0.20000000,0.93247242
raw_beta,1784662533.121689,1784662533.082620,0.039069,rough,rough,1,0.57384073,0.08376379,0.34239548,0.33703631,0.45556377,0.20739992,0.74359995
actual_beta,1784662533.221713,1784662533.182380,0.039333,rough,rough,1,0.57735600,0.08066466,0.34197934,0.25000000,0.55000000,0.20000000,0.93867068
pred_beta,1784662533.221713,1784662533.182380,0.039333,rough,rough,1,0.57735600,0.08066466,0.34197934,0.31940627,0.47474133,0.20585240,0.78815335
prior_beta,1784662533.221713,1784662533.182380,0.039333,rough,rough,1,0.57735600,0.08066466,0.34197934,0.25000000,0.55000000,0.20000000,0.93867068
raw_beta,1784662533.221713,1784662533.182380,0.039333,rough,rough,1,0.57735600,0.08066466,0.34197934,0.33675783,0.45592667,0.20731550,0.75052401
actual_beta,1784662533.321769,1784662533.282958,0.038811,rough,rough,1,0.58020477,0.07821373,0.34158150,0.25000000,0.55000000,0.20000000,0.94357254
pred_beta,1784662533.321769,1784662533.282958,0.038811,rough,rough,1,0.58020477,0.07821373,0.34158150,0.31920087,0.47500803,0.20579109,0.79358861
prior_beta,1784662533.321769,1784662533.282958,0.038811,rough,rough,1,0.58020477,0.07821373,0.34158150,0.25000000,0.55000000,0.20000000,0.94357254
raw_beta,1784662533.321769,1784662533.282958,0.038811,rough,rough,1,0.58020477,0.07821373,0.34158150,0.33650109,0.45626004,0.20723887,0.75609263
actual_beta,1784662533.422052,1784662533.382645,0.039407,rough,rough,1,0.58375163,0.07536196,0.34088641,0.25000000,0.55000000,0.20000000,0.94927608
pred_beta,1784662533.422052,1784662533.382645,0.039407,rough,rough,1,0.58375163,0.07536196,0.34088641,0.31897127,0.47531230,0.20571643,0.79990069
prior_beta,1784662533.422052,1784662533.382645,0.039407,rough,rough,1,0.58375163,0.07536196,0.34088641,0.25000000,0.55000000,0.20000000,0.94927608
raw_beta,1784662533.422052,1784662533.382645,0.039407,rough,rough,1,0.58375163,0.07536196,0.34088641,0.33621408,0.45664038,0.20714554,0.76255684
actual_beta,1784662533.521707,1784662533.482770,0.038937,rough,rough,1,0.58654273,0.07313606,0.34032121,0.25000000,0.55000000,0.20000000,0.95372788
pred_beta,1784662533.521707,1784662533.482770,0.038937,rough,rough,1,0.58654273,0.07313606,0.34032121,0.31875477,0.47559801,0.20564721,0.80492390
prior_beta,1784662533.521707,1784662533.482770,0.038937,rough,rough,1,0.58654273,0.07313606,0.34032121,0.25000000,0.55000000,0.20000000,0.95372788
raw_beta,1784662533.521707,1784662533.482770,0.038937,rough,rough,1,0.58654273,0.07313606,0.34032121,0.33594347,0.45699752,0.20705902,0.76772291
actual_beta,1784662533.621900,1784662533.582523,0.039377,rough,rough,1,0.59017848,0.07037462,0.33944690,0.25000000,0.55000000,0.20000000,0.95925076
pred_beta,1784662533.621900,1784662533.582523,0.039377,rough,rough,1,0.59017848,0.07037462,0.33944690,0.31852216,0.47590803,0.20556981,0.81106682
prior_beta,1784662533.621900,1784662533.582523,0.039377,rough,rough,1,0.59017848,0.07037462,0.33944690,0.25000000,0.55000000,0.20000000,0.95925076
raw_beta,1784662533.621900,1784662533.582523,0.039377,rough,rough,1,0.59017848,0.07037462,0.33944690,0.33565270,0.45738504,0.20696226,0.77402084
actual_beta,1784662533.721895,1784662533.683010,0.038885,rough,rough,1,0.59345304,0.06791345,0.33863351,0.25000000,0.55000000,0.20000000,0.96417310
pred_beta,1784662533.721895,1784662533.683010,0.038885,rough,rough,1,0.59345304,0.06791345,0.33863351,0.31834486,0.47611943,0.20553571,0.81641197
prior_beta,1784662533.721895,1784662533.683010,0.038885,rough,rough,1,0.59345304,0.06791345,0.33863351,0.25000000,0.55000000,0.20000000,0.96417310
raw_beta,1784662533.721895,1784662533.683010,0.038885,rough,rough,1,0.59345304,0.06791345,0.33863351,0.33543107,0.45764929,0.20691963,0.77947169
actual_beta,1784662533.821935,1784662533.782499,0.039436,rough,rough,1,0.59617991,0.06589242,0.33792767,0.25000000,0.55000000,0.20000000,0.96821516
pred_beta,1784662533.821935,1784662533.782499,0.039436,rough,rough,1,0.59617991,0.06589242,0.33792767,0.31819852,0.47627962,0.20552186,0.82077440
prior_beta,1784662533.821935,1784662533.782499,0.039436,rough,rough,1,0.59617991,0.06589242,0.33792767,0.25000000,0.55000000,0.20000000,0.96821516
raw_beta,1784662533.821935,1784662533.782499,0.039436,rough,rough,1,0.59617991,0.06589242,0.33792767,0.33524815,0.45784952,0.20690233,0.78391421
actual_beta,1784662533.921767,1784662533.882382,0.039385,rough,rough,1,0.59942503,0.06357424,0.33700073,0.25000000,0.55000000,0.20000000,0.97285152
pred_beta,1784662533.921767,1784662533.882382,0.039385,rough,rough,1,0.59942503,0.06357424,0.33700073,0.31808941,0.47638238,0.20552822,0.82561628
prior_beta,1784662533.921767,1784662533.882382,0.039385,rough,rough,1,0.59942503,0.06357424,0.33700073,0.25000000,0.55000000,0.20000000,0.97285152
raw_beta,1784662533.921767,1784662533.882382,0.039385,rough,rough,1,0.59942503,0.06357424,0.33700073,0.33511176,0.45797797,0.20691027,0.78880746
actual_beta,1784662534.021774,1784662533.983087,0.038687,rough,rough,1,0.60266656,0.06131860,0.33601484,0.25000000,0.55000000,0.20000000,0.97736280
pred_beta,1784662534.021774,1784662533.983087,0.038687,rough,rough,1,0.60266656,0.06131860,0.33601484,0.31799328,0.47646508,0.20554164,0.83029296
prior_beta,1784662534.021774,1784662533.983087,0.038687,rough,rough,1,0.60266656,0.06131860,0.33601484,0.25000000,0.55000000,0.20000000,0.97736280
raw_beta,1784662534.021774,1784662533.983087,0.038687,rough,rough,1,0.60266656,0.06131860,0.33601484,0.33499160,0.45808135,0.20692705,0.79352549
actual_beta,1784662534.121730,1784662534.082808,0.038922,rough,rough,1,0.60592353,0.05909678,0.33497968,0.25000000,0.55000000,0.20000000,0.98180643
pred_beta,1784662534.121730,1784662534.082808,0.038922,rough,rough,1,0.60592353,0.05909678,0.33497968,0.31790611,0.47653402,0.20555987,0.83487446
prior_beta,1784662534.121730,1784662534.082808,0.038922,rough,rough,1,0.60592353,0.05909678,0.33497968,0.25000000,0.55000000,0.20000000,0.98180643
raw_beta,1784662534.121730,1784662534.082808,0.038922,rough,rough,1,0.60592353,0.05909678,0.33497968,0.33488264,0.45816752,0.20694984,0.79814147
actual_beta,1784662534.221963,1784662534.182654,0.039309,rough,rough,1,0.60988858,0.05649046,0.33362096,0.25000000,0.55000000,0.20000000,0.98701908
pred_beta,1784662534.221963,1784662534.182654,0.039309,rough,rough,1,0.60988858,0.05649046,0.33362096,0.31782327,0.47659547,0.20558126,0.84021002
prior_beta,1784662534.221963,1784662534.182654,0.039309,rough,rough,1,0.60988858,0.05649046,0.33362096,0.25000000,0.55000000,0.20000000,0.98701908
raw_beta,1784662534.221963,1784662534.182654,0.039309,rough,rough,1,0.60988858,0.05649046,0.33362096,0.33477909,0.45824434,0.20697658,0.80350775
actual_beta,1784662534.321962,1784662534.282650,0.039312,rough,rough,1,0.61247982,0.05474860,0.33277158,0.25000000,0.55000000,0.20000000,0.99050280
pred_beta,1784662534.321962,1784662534.282650,0.039312,rough,rough,1,0.61247982,0.05474860,0.33277158,0.31775985,0.47661841,0.20562174,0.84373963
prior_beta,1784662534.321962,1784662534.282650,0.039312,rough,rough,1,0.61247982,0.05474860,0.33277158,0.25000000,0.55000000,0.20000000,0.99050280
raw_beta,1784662534.321962,1784662534.282650,0.039312,rough,rough,1,0.61247982,0.05474860,0.33277158,0.33469981,0.45827302,0.20702718,0.80704883
actual_beta,1784662534.421878,1784662534.382848,0.039030,rough,rough,1,0.61579675,0.05259310,0.33161015,0.25000000,0.55000000,0.20000000,0.99481380
pred_beta,1784662534.421878,1784662534.382848,0.039030,rough,rough,1,0.61579675,0.05259310,0.33161015,0.31769575,0.47664067,0.20566358,0.84809514
prior_beta,1784662534.421878,1784662534.382848,0.039030,rough,rough,1,0.61579675,0.05259310,0.33161015,0.25000000,0.55000000,0.20000000,0.99481380
raw_beta,1784662534.421878,1784662534.382848,0.039030,rough,rough,1,0.61579675,0.05259310,0.33161015,0.33461969,0.45830084,0.20707948,0.81141548
actual_beta,1784662534.521781,1784662534.482394,0.039387,rough,rough,1,0.61911924,0.05046539,0.33041537,0.25000000,0.55000000,0.20000000,0.99906922
pred_beta,1784662534.521781,1784662534.482394,0.039387,rough,rough,1,0.61911924,0.05046539,0.33041537,0.31762777,0.47666524,0.20570699,0.85239970
prior_beta,1784662534.521781,1784662534.482394,0.039387,rough,rough,1,0.61911924,0.05046539,0.33041537,0.25000000,0.55000000,0.20000000,0.99906922
