d7_group,t_h2,t_d7,dt_abs,h2_context,d7_context,known_context,h2_beta_motion,h2_beta_stability,h2_beta_energy,d7_beta_motion,d7_beta_stability,d7_beta_energy,l1
actual_beta,1784666688.485814,1784666688.497264,0.011450,upslope,upslope,1,0.64574075,0.07998488,0.27427438,0.35000000,0.40000000,0.25000000,0.64003025
pred_beta,1784666688.485814,1784666688.497264,0.011450,upslope,upslope,1,0.64574075,0.07998488,0.27427438,0.41045099,0.34547689,0.24407211,0.53098404
prior_beta,1784666688.485814,1784666688.497264,0.011450,upslope,upslope,1,0.64574075,0.07998488,0.27427438,0.35000000,0.40000000,0.25000000,0.64003025
raw_beta,1784666688.485814,1784666688.497264,0.011450,upslope,upslope,1,0.64574075,0.07998488,0.27427438,0.42556374,0.33184612,0.24259014,0.50372248
actual_beta,1784666688.585811,1784666688.597219,0.011408,upslope,upslope,1,0.64577573,0.07992851,0.27429576,0.35000000,0.40000000,0.25000000,0.64014298
pred_beta,1784666688.585811,1784666688.597219,0.011408,upslope,upslope,1,0.64577573,0.07992851,0.27429576,0.41041552,0.34547202,0.24411246,0.53108702
prior_beta,1784666688.585811,1784666688.597219,0.011408,upslope,upslope,1,0.64577573,0.07992851,0.27429576,0.35000000,0.40000000,0.25000000,0.64014298
raw_beta,1784666688.585811,1784666688.597219,0.011408,upslope,upslope,1,0.64577573,0.07992851,0.27429576,0.42551940,0.33184003,0.24264057,0.50382303
actual_beta,1784666688.685646,1784666688.697213,0.011567,upslope,upslope,1,0.64580072,0.07987964,0.27431964,0.35000000,0.40000000,0.25000000,0.64024072
pred_beta,1784666688.685646,1784666688.697213,0.011567,upslope,upslope,1,0.64580072,0.07987964,0.27431964,0.41039692,0.34545405,0.24414903,0.53114882
prior_beta,1784666688.685646,1784666688.697213,0.011567,upslope,upslope,1,0.64580072,0.07987964,0.27431964,0.35000000,0.40000000,0.25000000,0.64024072
raw_beta,1784666688.685646,1784666688.697213,0.011567,upslope,upslope,1,0.64580072,0.07987964,0.27431964,0.42549615,0.33181756,0.24268629,0.50387584
actual_beta,1784666688.785752,1784666688.796974,0.011222,upslope,upslope,1,0.64580701,0.07984739,0.27434560,0.35000000,0.40000000,0.25000000,0.64030522
pred_beta,1784666688.785752,1784666688.796974,0.011222,upslope,upslope,1,0.64580701,0.07984739,0.27434560,0.41025459,0.34564238,0.24410303,0.53158998
prior_beta,1784666688.785752,1784666688.796974,0.011222,upslope,upslope,1,0.64580701,0.07984739,0.27434560,0.35000000,0.40000000,0.25000000,0.64030522
raw_beta,1784666688.785752,1784666688.796974,0.011222,upslope,upslope,1,0.64580701,0.07984739,0.27434560,0.42531823,0.33205298,0.24262879,0.50441117
actual_beta,1784666688.885677,1784666688.897282,0.011605,upslope,upslope,1,0.64574220,0.07983746,0.27442034,0.35000000,0.40000000,0.25000000,0.64032508
pred_beta,1784666688.885677,1784666688.897282,0.011605,upslope,upslope,1,0.64574220,0.07983746,0.27442034,0.41009985,0.34585583,0.24404432,0.53203674
prior_beta,1784666688.885677,1784666688.897282,0.011605,upslope,upslope,1,0.64574220,0.07983746,0.27442034,0.35000000,0.40000000,0.25000000,0.64032508
raw_beta,1784666688.885677,1784666688.897282,0.011605,upslope,upslope,1,0.64574220,0.07983746,0.27442034,0.42512481,0.33231979,0.24255540,0.50496465
actual_beta,1784666688.985703,1784666688.997085,0.011382,upslope,upslope,1,0.64578001,0.07979068,0.27442931,0.35000000,0.40000000,0.25000000,0.64041864
pred_beta,1784666688.985703,1784666688.997085,0.011382,upslope,upslope,1,0.64578001,0.07979068,0.27442931,0.40994269,0.34607626,0.24398105,0.53257117
prior_beta,1784666688.985703,1784666688.997085,0.011382,upslope,upslope,1,0.64578001,0.07979068,0.27442931,0.35000000,0.40000000,0.25000000,0.64041864
raw_beta,1784666688.985703,1784666688.997085,0.011382,upslope,upslope,1,0.64578001,0.07979068,0.27442931,0.42492836,0.33259533,0.24247631,0.50560930
actual_beta,1784666689.085635,1784666689.097290,0.011655,upslope,upslope,1,0.64570590,0.07977548,0.27451862,0.35000000,0.40000000,0.25000000,0.64044904
pred_beta,1784666689.085635,1784666689.097290,0.011655,upslope,upslope,1,0.64570590,0.07977548,0.27451862,0.40976758,0.34632530,0.24390712,0.53309964
prior_beta,1784666689.085635,1784666689.097290,0.011655,upslope,upslope,1,0.64570590,0.07977548,0.27451862,0.35000000,0.40000000,0.25000000,0.64044904
raw_beta,1784666689.085635,1784666689.097290,0.011655,upslope,upslope,1,0.64570590,0.07977548,0.27451862,0.42470948,0.33290663,0.24238390,0.50626230
actual_beta,1784666689.185653,1784666689.197567,0.011914,upslope,upslope,1,0.64567240,0.07975655,0.27457105,0.35000000,0.40000000,0.25000000,0.64048690
pred_beta,1784666689.185653,1784666689.197567,0.011914,upslope,upslope,1,0.64567240,0.07975655,0.27457105,0.40960311,0.34656105,0.24383584,0.53360901
prior_beta,1784666689.185653,1784666689.197567,0.011914,upslope,upslope,1,0.64567240,0.07975655,0.27457105,0.35000000,0.40000000,0.25000000,0.64048690
raw_beta,1784666689.185653,1784666689.197567,0.011914,upslope,upslope,1,0.64567240,0.07975655,0.27457105,0.42450388,0.33320132,0.24229480,0.50688954
actual_beta,1784666689.285624,1784666689.297488,0.011864,upslope,upslope,1,0.64564264,0.07973228,0.27462508,0.35000000,0.40000000,0.25000000,0.64053544
pred_beta,1784666689.285624,1784666689.297488,0.011864,upslope,upslope,1,0.64564264,0.07973228,0.27462508,0.40941152,0.34683587,0.24375262,0.53420717
prior_beta,1784666689.285624,1784666689.297488,0.011864,upslope,upslope,1,0.64564264,0.07973228,0.27462508,0.35000000,0.40000000,0.25000000,0.64053544
raw_beta,1784666689.285624,1784666689.297488,0.011864,upslope,upslope,1,0.64564264,0.07973228,0.27462508,0.42426440,0.33354483,0.24219077,0.50762511
actual_beta,1784666689.385769,1784666689.397077,0.011308,upslope,upslope,1,0.64565897,0.07969422,0.27464682,0.35000000,0.40000000,0.25000000,0.64061157
pred_beta,1784666689.385769,1784666689.397077,0.011308,upslope,upslope,1,0.64565897,0.07969422,0.27464682,0.40922052,0.34710751,0.24367197,0.53482658
prior_beta,1784666689.385769,1784666689.397077,0.011308,upslope,upslope,1,0.64565897,0.07969422,0.27464682,0.35000000,0.40000000,0.25000000,0.64061157
raw_beta,1784666689.385769,1784666689.397077,0.011308,upslope,upslope,1,0.64565897,0.07969422,0.27464682,0.42402565,0.33388438,0.24208996,0.50838034
actual_beta,1784666689.485664,1784666689.498462,0.012798,upslope,upslope,1,0.64562481,0.07963808,0.27473711,0.35000000,0.40000000,0.25000000,0.64072384
pred_beta,1784666689.485664,1784666689.498462,0.012798,upslope,upslope,1,0.64562481,0.07963808,0.27473711,0.40911975,0.34722821,0.24365204,0.53518025
prior_beta,1784666689.485664,1784666689.498462,0.012798,upslope,upslope,1,0.64562481,0.07963808,0.27473711,0.35000000,0.40000000,0.25000000,0.64072384
raw_beta,1784666689.485664,1784666689.498462,0.012798,upslope,upslope,1,0.64562481,0.07963808,0.27473711,0.42389969,0.33403526,0.24206505,0.50879436
actual_beta,1784666689.585654,1784666689.597273,0.011619,upslope,upslope,1,0.64562346,0.07959471,0.27478184,0.35000000,0.40000000,0.25000000,0.64081059
pred_beta,1784666689.585654,1784666689.597273,0.011619,upslope,upslope,1,0.64562346,0.07959471,0.27478184,0.40900229,0.34738374,0.24361398,0.53557806
prior_beta,1784666689.585654,1784666689.597273,0.011619,upslope,upslope,1,0.64562346,0.07959471,0.27478184,0.35000000,0.40000000,0.25000000,0.64081059
raw_beta,1784666689.585654,1784666689.597273,0.011619,upslope,upslope,1,0.64562346,0.07959471,0.27478184,0.42375286,0.33422967,0.24201747,0.50926993
actual_beta,1784666689.685637,1784666689.697813,0.012176,upslope,upslope,1,0.64563781,0.07953716,0.27482503,0.35000000,0.40000000,0.25000000,0.64092568
pred_beta,1784666689.685637,1784666689.697813,0.012176,upslope,upslope,1,0.64563781,0.07953716,0.27482503,0.40892614,0.34747126,0.24360260,0.53586821
prior_beta,1784666689.685637,1784666689.697813,0.012176,upslope,upslope,1,0.64563781,0.07953716,0.27482503,0.35000000,0.40000000,0.25000000,0.64092568
raw_beta,1784666689.685637,1784666689.697813,0.012176,upslope,upslope,1,0.64563781,0.07953716,0.27482503,0.42365767,0.33433908,0.24200325,0.50960384
actual_beta,1784666689.785655,1784666689.797297,0.011642,upslope,upslope,1,0.64562416,0.07951793,0.27485791,0.35000000,0.40000000,0.25000000,0.64096414
pred_beta,1784666689.785655,1784666689.797297,0.011642,upslope,upslope,1,0.64562416,0.07951793,0.27485791,0.40886164,0.34754102,0.24359734,0.53604617
prior_beta,1784666689.785655,1784666689.797297,0.011642,upslope,upslope,1,0.64562416,0.07951793,0.27485791,0.35000000,0.40000000,0.25000000,0.64096414
raw_beta,1784666689.785655,1784666689.797297,0.011642,upslope,upslope,1,0.64562416,0.07951793,0.27485791,0.42357706,0.33442627,0.24199667,0.50981668
actual_beta,1784666689.885654,1784666689.898126,0.012472,upslope,upslope,1,0.64562469,0.07948460,0.27489071,0.35000000,0.40000000,0.25000000,0.64103080
pred_beta,1784666689.885654,1784666689.898126,0.012472,upslope,upslope,1,0.64562469,0.07948460,0.27489071,0.40881369,0.34758256,0.24360375,0.53619592
prior_beta,1784666689.885654,1784666689.898126,0.012472,upslope,upslope,1,0.64562469,0.07948460,0.27489071,0.35000000,0.40000000,0.25000000,0.64103080
raw_beta,1784666689.885654,1784666689.898126,0.012472,upslope,upslope,1,0.64562469,0.07948460,0.27489071,0.42351712,0.33447820,0.24200468,0.50998720
actual_beta,1784666689.985682,1784666689.997587,0.011905,upslope,upslope,1,0.64562201,0.07945715,0.27492084,0.35000000,0.40000000,0.25000000,0.64108570
pred_beta,1784666689.985682,1784666689.997587,0.011905,upslope,upslope,1,0.64562201,0.07945715,0.27492084,0.40876505,0.34762683,0.24360812,0.53633936
prior_beta,1784666689.985682,1784666689.997587,0.011905,upslope,upslope,1,0.64562201,0.07945715,0.27492084,0.35000000,0.40000000,0.25000000,0.64108570
raw_beta,1784666689.985682,1784666689.997587,0.011905,upslope,upslope,1,0.64562201,0.07945715,0.27492084,0.42345631,0.33453354,0.24201015,0.51015277
actual_beta,1784666690.085638,1784666690.097493,0.011855,upslope,upslope,1,0.64565333,0.07939107,0.27495560,0.35000000,0.40000000,0.25000000,0.64121786
pred_beta,1784666690.085638,1784666690.097493,0.011855,upslope,upslope,1,0.64565333,0.07939107,0.27495560,0.40872448,0.34765526,0.24362026,0.53652839
prior_beta,1784666690.085638,1784666690.097493,0.011855,upslope,upslope,1,0.64565333,0.07939107,0.27495560,0.35000000,0.40000000,0.25000000,0.64121786
raw_beta,1784666690.085638,1784666690.097493,0.011855,upslope,upslope,1,0.64565333,0.07939107,0.27495560,0.42340560,0.33456908,0.24202533,0.51035602
actual_beta,1784666690.185657,1784666690.197070,0.011413,upslope,upslope,1,0.64572075,0.07928197,0.27499728,0.35000000,0.40000000,0.25000000,0.64143606
pred_beta,1784666690.185657,1784666690.197070,0.011413,upslope,upslope,1,0.64572075,0.07928197,0.27499728,0.40867197,0.34769654,0.24363149,0.53682914
prior_beta,1784666690.185657,1784666690.197070,0.011413,upslope,upslope,1,0.64572075,0.07928197,0.27499728,0.35000000,0.40000000,0.25000000,0.64143606
raw_beta,1784666690.185657,1784666690.197070,0.011413,upslope,upslope,1,0.64572075,0.07928197,0.27499728,0.42333996,0.33462067,0.24203936,0.51067741
actual_beta,1784666690.285660,1784666690.297313,0.011653,upslope,upslope,1,0.64576583,0.07918149,0.27505268,0.35000000,0.40000000,0.25000000,0.64163702
pred_beta,1784666690.285660,1784666690.297313,0.011653,upslope,upslope,1,0.64576583,0.07918149,0.27505268,0.40849429,0.34793924,0.24356647,0.53751550
prior_beta,1784666690.285660,1784666690.297313,0.011653,upslope,upslope,1,0.64576583,0.07918149,0.27505268,0.35000000,0.40000000,0.25000000,0.64163702
raw_beta,1784666690.285660,1784666690.297313,0.011653,upslope,upslope,1,0.64576583,0.07918149,0.27505268,0.42311786,0.33492405,0.24195809,0.51148512
actual_beta,1784666690.385654,1784666690.397166,0.011512,upslope,upslope,1,0.64579996,0.07908371,0.27511632,0.35000000,0.40000000,0.25000000,0.64183257
pred_beta,1784666690.385654,1784666690.397166,0.011512,upslope,upslope,1,0.64579996,0.07908371,0.27511632,0.40834695,0.34814333,0.24350971,0.53811923
prior_beta,1784666690.385654,1784666690.397166,0.011512,upslope,upslope,1,0.64579996,0.07908371,0.27511632,0.35000000,0.40000000,0.25000000,0.64183257
raw_beta,1784666690.385654,1784666690.397166,0.011512,upslope,upslope,1,0.64579996,0.07908371,0.27511632,0.42293369,0.33517917,0.24188714,0.51219090
actual_beta,1784666690.485652,1784666690.497085,0.011433,upslope,upslope,1,0.64581363,0.07899797,0.27518840,0.35000000,0.40000000,0.25000000,0.64200406
pred_beta,1784666690.485652,1784666690.497085,0.011433,upslope,upslope,1,0.64581363,0.07899797,0.27518840,0.40815496,0.34842176,0.24342328,0.53884757
prior_beta,1784666690.485652,1784666690.497085,0.011433,upslope,upslope,1,0.64581363,0.07899797,0.27518840,0.35000000,0.40000000,0.25000000,0.64200406
raw_beta,1784666690.485652,1784666690.497085,0.011433,upslope,upslope,1,0.64581363,0.07899797,0.27518840,0.42269370,0.33552720,0.24177910,0.51305845
actual_beta,1784666690.585807,1784666690.597028,0.011221,upslope,upslope,1,0.64591862,0.07883556,0.27524582,0.35000000,0.40000000,0.25000000,0.64232888
pred_beta,1784666690.585807,1784666690.597028,0.011221,upslope,upslope,1,0.64591862,0.07883556,0.27524582,0.40795952,0.34871014,0.24333034,0.53974915
prior_beta,1784666690.585807,1784666690.597028,0.011221,upslope,upslope,1,0.64591862,0.07883556,0.27524582,0.35000000,0.40000000,0.25000000,0.64232888
raw_beta,1784666690.585807,1784666690.597028,0.011221,upslope,upslope,1,0.64591862,0.07883556,0.27524582,0.42244941,0.33588767,0.24166292,0.51410422
actual_beta,1784666690.685699,1784666690.697435,0.011736,upslope,upslope,1,0.64581756,0.07882928,0.27535316,0.35000000,0.40000000,0.25000000,0.64234144
pred_beta,1784666690.685699,1784666690.697435,0.011736,upslope,upslope,1,0.64581756,0.07882928,0.27535316,0.40778403,0.34897040,0.24324557,0.54028224
prior_beta,1784666690.685699,1784666690.697435,0.011736,upslope,upslope,1,0.64581756,0.07882928,0.27535316,0.35000000,0.40000000,0.25000000,0.64234144
raw_beta,1784666690.685699,1784666690.697435,0.011736,upslope,upslope,1,0.64581756,0.07882928,0.27535316,0.42223004,0.33621300,0.24155696,0.51476744
actual_beta,1784666690.785812,1784666690.797138,0.011326,upslope,upslope,1,0.64578700,0.07880847,0.27540453,0.35000000,0.40000000,0.25000000,0.64238306
pred_beta,1784666690.785812,1784666690.797138,0.011326,upslope,upslope,1,0.64578700,0.07880847,0.27540453,0.40760004,0.34924523,0.24315473,0.54087353
prior_beta,1784666690.785812,1784666690.797138,0.011326,upslope,upslope,1,0.64578700,0.07880847,0.27540453,0.35000000,0.40000000,0.25000000,0.64238306
raw_beta,1784666690.785812,1784666690.797138,0.011326,upslope,upslope,1,0.64578700,0.07880847,0.27540453,0.42200004,0.33655654,0.24144341,0.51549614
actual_beta,1784666690.885750,1784666690.897448,0.011698,upslope,upslope,1,0.64569979,0.07881673,0.27548348,0.35000000,0.40000000,0.25000000,0.64236654
pred_beta,1784666690.885750,1784666690.897448,0.011698,upslope,upslope,1,0.64569979,0.07881673,0.27548348,0.40739570,0.34955245,0.24305185,0.54147144
prior_beta,1784666690.885750,1784666690.897448,0.011698,upslope,upslope,1,0.64569979,0.07881673,0.27548348,0.35000000,0.40000000,0.25000000,0.64236654
raw_beta,1784666690.885750,1784666690.897448,0.011698,upslope,upslope,1,0.64569979,0.07881673,0.27548348,0.42174462,0.33694056,0.24131481,0.51624766
actual_beta,1784666690.985659,1784666690.997058,0.011399,upslope,upslope,1,0.64560808,0.07879462,0.27559730,0.35000000,0.40000000,0.25000000,0.64241076
pred_beta,1784666690.985659,1784666690.997058,0.011399,upslope,upslope,1,0.64560808,0.07879462,0.27559730,0.40720121,0.34984344,0.24295535,0.54209764
prior_beta,1784666690.985659,1784666690.997058,0.011399,upslope,upslope,1,0.64560808,0.07879462,0.27559730,0.35000000,0.40000000,0.25000000,0.64241076
raw_beta,1784666690.985659,1784666690.997058,0.011399,upslope,upslope,1,0.64560808,0.07879462,0.27559730,0.42150151,0.33730430,0.24119419,0.51701936
actual_beta,1784666691.085727,1784666691.097286,0.011559,upslope,upslope,1,0.64558610,0.07876118,0.27565272,0.35000000,0.40000000,0.25000000,0.64247764
pred_beta,1784666691.085727,1784666691.097286,0.011559,upslope,upslope,1,0.64558610,0.07876118,0.27565272,0.40702688,0.35008424,0.24288888,0.54264612
prior_beta,1784666691.085727,1784666691.097286,0.011559,upslope,upslope,1,0.64558610,0.07876118,0.27565272,0.35000000,0.40000000,0.25000000,0.64247764
raw_beta,1784666691.085727,1784666691.097286,0.011559,upslope,upslope,1,0.64558610,0.07876118,0.27565272,0.42128360,0.33760530,0.24111110,0.51768824
actual_beta,1784666691.185721,1784666691.197027,0.011306,upslope,upslope,1,0.64556565,0.07871543,0.27571892,0.35000000,0.40000000,0.25000000,0.64256914
pred_beta,1784666691.185721,1784666691.197027,0.011306,upslope,upslope,1,0.64556565,0.07871543,0.27571892,0.40696401,0.35014629,0.24288970,0.54286173
prior_beta,1784666691.185721,1784666691.197027,0.011306,upslope,upslope,1,0.64556565,0.07871543,0.27571892,0.35000000,0.40000000,0.25000000,0.64256914
raw_beta,1784666691.185721,1784666691.197027,0.011306,upslope,upslope,1,0.64556565,0.07871543,0.27571892,0.42120501,0.33768287,0.24111212,0.51793487
actual_beta,1784666691.285746,1784666691.297048,0.011302,upslope,upslope,1,0.64554490,0.07864991,0.27580519,0.35000000,0.40000000,0.25000000,0.64270018
pred_beta,1784666691.285746,1784666691.297048,0.011302,upslope,upslope,1,0.64554490,0.07864991,0.27580519,0.40691341,0.35018733,0.24289926,0.54307483
prior_beta,1784666691.285746,1784666691.297048,0.011302,upslope,upslope,1,0.64554490,0.07864991,0.27580519,0.35000000,0.40000000,0.25000000,0.64270018
raw_beta,1784666691.285746,1784666691.297048,0.011302,upslope,upslope,1,0.64554490,0.07864991,0.27580519,0.42114176,0.33773416,0.24112408,0.51816850
actual_beta,1784666691.385786,1784666691.397120,0.011334,upslope,upslope,1,0.64557747,0.07860835,0.27581418,0.35000000,0.40000000,0.25000000,0.64278330
pred_beta,1784666691.385786,1784666691.397120,0.011334,upslope,upslope,1,0.64557747,0.07860835,0.27581418,0.40686764,0.35021914,0.24291322,0.54322158
prior_beta,1784666691.385786,1784666691.397120,0.011334,upslope,upslope,1,0.64557747,0.07860835,0.27581418,0.35000000,0.40000000,0.25000000,0.64278330
raw_beta,1784666691.385786,1784666691.397120,0.011334,upslope,upslope,1,0.64557747,0.07860835,0.27581418,0.42108455,0.33777393,0.24114152,0.51833115
actual_beta,1784666691.485885,1784666691.497211,0.011326,upslope,upslope,1,0.64557213,0.07857415,0.27585373,0.35000000,0.40000000,0.25000000,0.64285171
pred_beta,1784666691.485885,1784666691.497211,0.011326,upslope,upslope,1,0.64557213,0.07857415,0.27585373,0.40682375,0.35024873,0.24292753,0.54334916
