signature_id,context_id,terrain,mission,selected_beta_name,alternative_beta_names,choice_size,raw_decision_multiplicity,calibration_weight,exact_support_class,posterior_mean_motion,posterior_mean_stability,posterior_mean_energy,posterior_std_motion,posterior_std_stability,posterior_std_energy,posterior_map_motion,posterior_map_stability,posterior_map_energy,motion_q05,motion_q95,stability_q05,stability_q95,energy_q05,energy_q95,posterior_entropy_nats,posterior_entropy_normalized,posterior_information_gain_nats,posterior_effective_fraction,log_marginal_evidence,map_selected_choice_probability,posterior_expected_choice_probability
237,flat_train:flat:27117,flat,fast,balanced,motion|stability,3,1,0.16666666666666666,unsupported,0.3553480472153047,0.40024208757826774,0.24440986520642763,0.2060902493006376,0.2536191939613842,0.15828079183145405,0.0,1.0,0.0,0.04,0.71,0.03,0.84,0.02,0.53,8.328196502032862,0.9744061043904153,0.2187496475327233,0.8035228569045239,-1.727677166860313,0.3244017396855299,0.24272796551518444
238,flat_train:flat:27117,flat,fast,energy,stability,2,1,0.16666666666666666,strict,0.4363078111040971,0.3552814842954398,0.20841070460046304,0.2516929824123622,0.2466468752352097,0.1754479988672268,1.0,0.0,0.0,0.05,0.85,0.02,0.81,0.01,0.56,8.371561192843682,0.9794798102558752,0.1753849567219028,0.8391339283386049,-1.0372848720358885,0.806330092688043,0.46879929118189523
239,flat_train:flat:27117,flat,fast,balanced,energy|stability,3,1,0.16666666666666666,strict,0.4952577429798698,0.3308782971464168,0.17386395987371342,0.24061215559847784,0.24038081400992542,0.14350413246894317,1.0,0.0,0.0,0.08,0.87,0.02,0.79,0.01,0.45,8.19545477820726,0.9588752093195076,0.35149137135832476,0.7036379213752962,-1.1205497853868316,0.9110175838753733,0.5362632725391587
240,flat_train:flat:27117,flat,fast,balanced,energy|motion|stability,4,1,0.16666666666666666,unsupported,0.3667832196746038,0.39131757357652275,0.24189920674887433,0.20865581432438585,0.2515852230548743,0.15988895014882043,0.62,0.0,0.38,0.04,0.72,0.03,0.83,0.02,0.53,8.341682671285808,0.9759839977124215,0.2052634782797771,0.8144327028121137,-1.893227179207818,0.2751942926494128,0.2019672633133879
241,flat_train:flat:27117,flat,stable,motion,balanced,2,1,0.16666666666666666,strict,0.4657956347534246,0.34514911345332816,0.18905525179324562,0.24238738848342747,0.24424070356945213,0.15400859814927584,1.0,0.0,0.0,0.06,0.86,0.02,0.8,0.01,0.49,8.278094720851122,0.9685441531969723,0.26885142871446277,0.7642567938280729,-0.8450501174207554,0.9682324933636324,0.6318880019644794
242,flat_train:flat:27117,flat,stable,balanced,energy,2,1,0.16666666666666666,strict,0.41929668670456854,0.3358165182509098,0.24488679504452115,0.2458784830958332,0.2399583070656418,0.19509659045543576,1.0,0.0,0.0,0.04,0.84,0.02,0.79,0.01,0.63,8.44985149938214,0.9886398429937013,0.0970946501834451,0.9074701098559185,-0.6640821546293099,0.9269926486831126,0.6068224028623816
243,flat_train:flat:27117,flat,stable,motion,balanced|energy,3,1,0.16666666666666666,strict,0.5097541785607421,0.3294421515957799,0.16080366984347824,0.2340807380571962,0.2396163669872175,0.13110741151484218,1.0,0.0,0.0,0.1,0.87,0.02,0.78,0.01,0.42,8.114815291430771,0.9494403204872447,0.4321308581348138,0.6491244279152506,-1.062961644743778,0.9658160986772341,0.6151495808240975
244,flat_train:flat:27117,flat,stable,stability,energy,2,1,0.16666666666666666,strict,0.2768019626902933,0.3212841432444029,0.40191389406530326,0.21175796803989108,0.23415678218385366,0.24179936199385185,0.0,0.0,1.0,0.02,0.69,0.02,0.77,0.04,0.82,8.495345896377852,0.9939627263019136,0.05160025318773265,0.9497084338915075,-0.43759941983225836,0.9746019757531899,0.7083791556302736
245,flat_train:flat:27117,flat,stable,balanced,energy|stability,3,1,0.16666666666666666,strict,0.4952577429798698,0.3308782971464168,0.17386395987371342,0.24061215559847784,0.24038081400992542,0.14350413246894317,1.0,0.0,0.0,0.08,0.87,0.02,0.79,0.01,0.45,8.19545477820726,0.9588752093195076,0.35149137135832476,0.7036379213752962,-1.1205497853868316,0.9110175838753733,0.5362632725391587
246,flat_train:flat:27117,flat,stable,motion,balanced|energy|stability,4,1,0.16666666666666666,strict,0.5447607234898089,0.3169156232055075,0.1383236533046828,0.2253051858596668,0.23487219098986842,0.1113039342944748,1.0,0.0,0.0,0.13,0.88,0.02,0.77,0.01,0.35,7.94366905685069,0.9294160648542804,0.6032770927148947,0.5470160731995027,-1.2307545174206398,0.9652375076625869,0.6220616676312538
247,flat_train:flat:27117,flat,efficient,balanced,motion,2,6,0.25,strict,0.23359472102551138,0.32443654156791324,0.44196873740657416,0.18141453261743018,0.2349622939012994,0.23446463144798882,0.0,0.0,1.0,0.01,0.58,0.02,0.77,0.07,0.84,8.392900054276069,0.9819764752703695,0.15404609528951596,0.8572325057201962,-0.5613049169868605,0.9933227973048321,0.7228269517869498
248,flat_train:flat:27117,flat,efficient,energy,balanced|motion,3,1,0.25,strict,0.1958586573504337,0.31579814503203907,0.4883431976175257,0.15591122104707011,0.23275196548488375,0.23078201289260372,0.0,0.0,1.0,0.01,0.5,0.02,0.76,0.1,0.86,8.248737910700417,0.9651093813337849,0.29820823886516834,0.7421467798524193,-0.963508681399448,0.9199347406781528,0.580688313711163
249,flat_train:flat:27117,flat,efficient,stability,balanced|motion,3,1,0.25,strict,0.19965265225010395,0.31309864448384317,0.48724870326605296,0.15166009939346484,0.22922355239114325,0.21751533219871266,0.0,0.0,1.0,0.01,0.49,0.02,0.75,0.12,0.85,8.215310580948767,0.9611983552003923,0.331635568616818,0.7177488454025441,-0.6915620600885068,0.9977370454148736,0.7692462344431567
250,flat_train:flat:27117,flat,efficient,stability,balanced|energy|motion,4,1,0.25,strict,0.19773234303712128,0.30287643506885525,0.49939122189402363,0.15217098315465352,0.2257944007573051,0.219689612921148,0.0,0.0,1.0,0.01,0.49,0.02,0.74,0.13,0.86,8.2047882751806,0.9599672364377334,0.34215787438498424,0.7102360677752415,-0.8482485701085754,0.9724523870315491,0.6749147106394526
251,low_friction_train:low_friction:27200,low_friction,fast,balanced,motion,2,1,0.16666666666666666,strict,0.2583186032196148,0.3181626103818159,0.4235187863985685,0.19457245315072932,0.2311384371872148,0.22975621778347077,0.0,0.0,1.0,0.01,0.63,0.02,0.76,0.07,0.82,8.437048549667937,0.9871418869413101,0.10989759989764813,0.8959258735005933,-0.3987043931139933,0.9992201934054616,0.7965386228715596
252,low_friction_train:low_friction:27200,low_friction,fast,balanced,stability,2,1,0.16666666666666666,strict,0.4475800485940041,0.33719354037865595,0.21522641102734036,0.2403677464570134,0.24062193012217356,0.17159170675008562,1.0,0.0,0.0,0.06,0.85,0.02,0.79,0.01,0.55,8.361407166380918,0.9782917804865194,0.18553898318466722,0.83065645331583,-0.6872873261752144,0.9777856149867153,0.6658400482743148
253,low_friction_train:low_friction:27200,low_friction,fast,balanced,motion|stability,3,1,0.16666666666666666,strict,0.3568094556610287,0.35531082327380137,0.2878797210651702,0.2087101978198137,0.2440524418552415,0.17836788988660415,0.61,0.0,0.39,0.04,0.72,0.02,0.8,0.03,0.61,8.420658011521544,0.985224179977961,0.12628813804404082,0.881360856599741,-1.2396079285260546,0.5561975072736156,0.35419084777833004
254,low_friction_train:low_friction:27200,low_friction,fast,stability,energy,2,1,0.16666666666666666,strict,0.28652137123271076,0.321166244111863,0.3923123846554244,0.21903102351320922,0.2347201089943252,0.2451317951090723,0.0,0.0,1.0,0.02,0.71,0.02,0.77,0.04,0.82,8.51183327435983,0.9958917636087435,0.03511287520575479,0.9654964294985953,-0.4978517607494517,0.9246646447713407,0.6495591837938474
255,low_friction_train:low_friction:27200,low_friction,fast,balanced,energy|stability,3,1,0.16666666666666666,strict,0.4626195137038581,0.3237675924814409,0.2136128938147007,0.24200781951170028,0.23626423896312673,0.17293397201560534,1.0,0.0,0.0,0.07,0.86,0.02,0.77,0.01,0.55,8.345722246380873,0.9764566314490072,0.20122390318471162,0.8177293188561421,-0.8992854152713505,0.9209807860526177,0.5574633857139746
256,low_friction_train:low_friction:27200,low_friction,fast,balanced,energy|motion|stability,4,1,0.16666666666666666,strict,0.36920852432430395,0.347718251452159,0.2830732242235372,0.21171226586536324,0.24210266129013142,0.17994547913864534,0.63,0.0,0.37,0.04,0.73,0.02,0.79,0.03,0.62,8.426967940877741,0.9859624471023558,0.11997820868784359,0.8869397640878353,-1.4187159503776456,0.4757641763043941,0.29398124236303486
257,low_friction_train:low_friction:27200,low_friction,stable,motion,balanced,2,1,0.16666666666666666,strict,0.48645801582416437,0.3643007464212129,0.14924123775462306,0.24862620885136197,0.252080570028593,0.12562430035770053,1.0,0.0,0.0,0.07,0.87,0.02,0.82,0.01,0.39,8.116040495977382,0.9495836704657248,0.4309056535882032,0.6499202255235229,-1.1122724051132593,0.9445797899077567,0.5846821187690712
258,low_friction_train:low_friction:27200,low_friction,stable,balanced,stability,2,1,0.16666666666666666,strict,0.4475800485940041,0.33719354037865595,0.21522641102734036,0.2403677464570134,0.24062193012217356,0.17159170675008562,1.0,0.0,0.0,0.06,0.85,0.02,0.79,0.01,0.55,8.361407166380918,0.9782917804865194,0.18553898318466722,0.83065645331583,-0.6872873261752144,0.9777856149867153,0.6658400482743148
259,low_friction_train:low_friction:27200,low_friction,stable,motion,balanced|stability,3,1,0.16666666666666666,strict,0.5287263813316186,0.3430566735793906,0.1282169450889903,0.2378071580154907,0.24617150086915032,0.10637117137598658,1.0,0.0,0.0,0.1,0.89,0.02,0.81,0.0,0.34,7.941368256973833,0.9291468693034258,0.6055778925917519,0.545758945439913,-1.299490282882119,0.9433919689228959,0.5836218050589974
260,low_friction_train:low_friction:27200,low_friction,stable,stability,energy,2,1,0.16666666666666666,strict,0.28652137123271076,0.321166244111863,0.3923123846554244,0.21903102351320922,0.2347201089943252,0.2451317951090723,0.0,0.0,1.0,0.02,0.71,0.02,0.77,0.04,0.82,8.51183327435983,0.9958917636087435,0.03511287520575479,0.9654964294985953,-0.4978517607494517,0.9246646447713407,0.6495591837938474
261,low_friction_train:low_friction:27200,low_friction,stable,balanced,energy|stability,3,1,0.16666666666666666,strict,0.4626195137038581,0.3237675924814409,0.2136128938147007,0.24200781951170028,0.23626423896312673,0.17293397201560534,1.0,0.0,0.0,0.07,0.86,0.02,0.77,0.01,0.55,8.345722246380873,0.9764566314490072,0.20122390318471162,0.8177293188561421,-0.8992854152713505,0.9209807860526177,0.5574633857139746
262,low_friction_train:low_friction:27200,low_friction,stable,motion,balanced|energy|stability,4,1,0.16666666666666666,strict,0.5450912037369293,0.3309846618966942,0.12392413436637699,0.2342246086091831,0.24148553607310694,0.10398350603181522,1.0,0.0,0.0,0.12,0.89,0.02,0.79,0.0,0.33,7.893841373380117,0.9235861833271685,0.6531047761854678,0.5204274550289937,-1.3969531193182663,0.94010957114205,0.564770056407658
263,low_friction_train:low_friction:27200,low_friction,efficient,balanced,motion,2,5,0.3333333333333333,strict,0.2583186032196148,0.3181626103818159,0.4235187863985685,0.19457245315072932,0.2311384371872148,0.22975621778347077,0.0,0.0,1.0,0.01,0.63,0.02,0.76,0.07,0.82,8.437048549667937,0.9871418869413101,0.10989759989764813,0.8959258735005933,-0.3987043931139933,0.9992201934054616,0.7965386228715596
264,low_friction_train:low_friction:27200,low_friction,efficient,stability,balanced|motion,3,3,0.3333333333333333,strict,0.19612474294170867,0.31274618510374863,0.49112907195454314,0.15396710151318704,0.22971608502279878,0.22392894704019334,0.0,0.0,1.0,0.01,0.49,0.02,0.75,0.12,0.86,8.228032000790625,0.9626867721880792,0.3189141487749598,0.7269379551414681,-0.8259210134497872,0.9797920820875665,0.6749006525492839
265,low_friction_train:low_friction:27200,low_friction,efficient,stability,balanced|energy|motion,4,1,0.3333333333333333,strict,0.1970844591052852,0.3046072033150063,0.4983083375797072,0.15615499892084322,0.22774866488135517,0.2271766827544318,0.0,0.0,1.0,0.01,0.5,0.02,0.74,0.11,0.86,8.229158072225697,0.9628185235078333,0.31778807733988756,0.7277570002729378,-1.025837272923706,0.9073604364528065,0.5590190302537124
266,low_friction_train:low_friction:27201,low_friction,fast,motion,energy,2,1,0.2,strict,0.4653631554112686,0.3468334061177822,0.18780343847094963,0.23255428185793425,0.2446573361669853,0.1441353848029242,1.0,0.0,0.0,0.08,0.85,0.02,0.8,0.01,0.46,8.240630863511488,0.9641608498879256,0.3063152860540974,0.7361544836210802,-0.6605299166910115,0.9982772451590126,0.770161272537329
267,low_friction_train:low_friction:27201,low_friction,fast,stability,energy,2,3,0.2,strict,0.310023259977051,0.33256191760991044,0.3574148224130381,0.2314090521764887,0.23899383920044706,0.24474564680546315,0.0,0.0,1.0,0.02,0.76,0.02,0.78,0.02,0.8,8.540378648914697,0.999231596814118,0.006567500650888292,0.9934540182472812,-0.7167391440368487,0.6239153329017085,0.4947365128819803
268,low_friction_train:low_friction:27201,low_friction,fast,motion,energy|stability,3,1,0.2,strict,0.49549099040789085,0.33428354217604955,0.1702254674160596,0.2284322689391039,0.24035352943225685,0.13290366035249987,1.0,0.0,0.0,0.1,0.86,0.02,0.79,0.01,0.42,8.143720999395113,0.9528223130093119,0.40322515017047245,0.6681616456784362,-0.8239648468608296,0.9973188775317288,0.7367886674600446
269,low_friction_train:low_friction:27201,low_friction,fast,balanced,energy|stability,3,1,0.2,strict,0.5137463686003146,0.33202792796640007,0.1542257034332861,0.24440180074919332,0.24205131489086615,0.1340927773885994,1.0,0.0,0.0,0.08,0.88,0.02,0.79,0.01,0.42,8.110094470853419,0.9488879804473356,0.43685167871216635,0.6460672498310149,-1.3563391793799706,0.8937112923291919,0.4789562908916732
270,low_friction_train:low_friction:27201,low_friction,fast,motion,balanced|energy|stability,4,1,0.2,strict,0.5031359153383712,0.32620164856405975,0.17066243609757045,0.2288329005371881,0.23759915896399134,0.1339903233210469,1.0,0.0,0.0,0.1,0.86,0.02,0.78,0.01,0.43,8.140511787528009,0.9524468324796649,0.4064343620375759,0.6660208104303023,-0.9257645688123128,0.9753312233195208,0.6737623441792835
271,low_friction_train:low_friction:27201,low_friction,stable,motion,balanced,2,1,0.16666666666666666,strict,0.38665587420446956,0.3321982087911767,0.2811459170043531,0.24216229654001126,0.23817676228626858,0.2134010205684734,1.0,0.0,0.0,0.04,0.82,0.02,0.78,0.02,0.7,8.510206385867013,0.9957014162654529,0.03673976369857179,0.9639269514966088,-0.3487821164004892,0.9778952768546737,0.7535035303516082
272,low_friction_train:low_friction:27201,low_friction,stable,stability,balanced,2,1,0.16666666666666666,strict,0.24534191186351473,0.3263907061871855,0.4282673819493011,0.1872812588744716,0.23536042294777582,0.23317484053684337,0.0,0.0,1.0,0.01,0.61,0.02,0.77,0.06,0.83,8.421892809333285,0.9853686523766554,0.12505334023230041,0.8824498312502161,-0.457738781223723,0.9973447269546614,0.7671362421258561
273,low_friction_train:low_friction:27201,low_friction,stable,motion,balanced|stability,3,1,0.16666666666666666,strict,0.4778653526810053,0.33639441380055807,0.18574023351843735,0.23164157014945438,0.24119641728111796,0.142768073313889,1.0,0.0,0.0,0.09,0.85,0.02,0.79,0.01,0.46,8.22085145787499,0.9618466425335825,0.3260946916905958,0.7217368417141737,-0.7773723669226325,0.976975625952513,0.7043532546869141
274,low_friction_train:low_friction:27201,low_friction,stable,energy,stability,2,1,0.16666666666666666,strict,0.3555811850012209,0.33406959624965643,0.31034921874912225,0.244363245172464,0.2394170679181354,0.2314828189748071,1.0,0.0,0.0,0.02,0.8,0.02,0.78,0.02,0.76,8.540941492317213,0.9992974499729734,0.0060046572483720695,0.9940133346761701,-0.6700989937048352,0.64193298875867,0.5177609721433187
275,low_friction_train:low_friction:27201,low_friction,stable,energy,balanced|stability,3,1,0.16666666666666666,strict,0.28718279309321126,0.33852406397109935,0.3742931429356898,0.20836914990818511,0.23924924434091097,0.23145689728250285,0.43,0.0,0.57,0.02,0.68,0.02,0.78,0.04,0.79,8.507694770159913,0.9954075550823885,0.03925137940567147,0.9615089752094367,-1.0013706257982928,0.45962880881613305,0.3918573079335928
276,low_friction_train:low_friction:27201,low_friction,stable,motion,balanced|energy|stability,4,1,0.16666666666666666,strict,0.5031359153383712,0.32620164856405975,0.17066243609757045,0.2288329005371881,0.23759915896399134,0.1339903233210469,1.0,0.0,0.0,0.1,0.86,0.02,0.78,0.01,0.43,8.140511787528009,0.9524468324796649,0.4064343620375759,0.6660208104303023,-0.9257645688123128,0.9753312233195208,0.6737623441792835
277,low_friction_train:low_friction:27201,low_friction,efficient,balanced,motion,2,1,0.16666666666666666,strict,0.20556581226917975,0.3360532346448809,0.45838095308593985,0.17516119142037165,0.24165170811135483,0.25110055478610915,0.0,0.0,1.0,0.01,0.56,0.02,0.79,0.05,0.86,8.345280842929341,0.9764049868681466,0.2016653066362437,0.8173684499626268,-1.2226353398448095,0.7787286539798919,0.4093634256073407
278,low_friction_train:low_friction:27201,low_friction,efficient,stability,motion,2,1,0.16666666666666666,strict,0.188164747272245,0.31788365699212157,0.4939515957356321,0.14460906327423362,0.23173741924365945,0.21969312661405507,0.0,0.0,1.0,0.01,0.46,0.02,0.76,0.12,0.85,8.18429018602456,0.9575689424977297,0.3626559635410249,0.6958257817624908,-0.7371534116233525,0.9992440823280955,0.7667731411437488
279,low_friction_train:low_friction:27201,low_friction,efficient,stability,balanced|motion,3,1,0.16666666666666666,strict,0.1854490455169738,0.30696219734845176,0.5075887571345754,0.14381829440516758,0.22676825532740516,0.21819166390976344,0.0,0.0,1.0,0.01,0.46,0.02,0.74,0.13,0.86,8.15948849715238,0.9546671237149541,0.3874576524132056,0.6787803783537749,-0.8273726903072287,0.9965928167796058,0.728717744828254
280,low_friction_train:low_friction:27201,low_friction,efficient,energy,motion,2,1,0.16666666666666666,strict,0.19224838057247173,0.31890737182641116,0.4888442476011159,0.14847885023991417,0.2323868634678498,0.222157598939019,0.0,0.0,1.0,0.01,0.48,0.02,0.76,0.11,0.85,8.211758543543048,0.9607827637898979,0.3351876060225365,0.7152038972071498,-0.7268643055858481,0.9987465753031266,0.7543980178391338
281,low_friction_train:low_friction:27201,low_friction,efficient,stability,energy|motion,3,1,0.16666666666666666,strict,0.19799302157823032,0.3250574215855621,0.47694955683620655,0.15262851962816007,0.23617147901445404,0.22705312393002056,0.0,0.0,1.0,0.01,0.49,0.02,0.77,0.1,0.85,8.250381102523477,0.9653016361806396,0.2965650470421082,0.743367271849199,-1.2263016629840982,0.623620992892926,0.43547221976164163
282,low_friction_train:low_friction:27201,low_friction,efficient,stability,balanced|energy|motion,4,1,0.16666666666666666,strict,0.19542031118878198,0.3167643439613483,0.4878153448498717,0.15176342780397137,0.23243696707193823,0.22569897342595166,0.0,0.0,1.0,0.01,0.49,0.02,0.76,0.11,0.86,8.230850810669727,0.9630165753516624,0.31609533889585784,0.7289899457579194,-1.2905038828354964,0.6225873158151288,0.421266878760312
283,low_friction_train:low_friction:27202,low_friction,fast,motion,energy,2,1,0.2,strict,0.5201190220671671,0.3562334903963663,0.12364748753646683,0.23817020798160038,0.25123394163416907,0.0980533152536318,1.0,0.0,0.0,0.1,0.88,0.02,0.82,0.0,0.31,7.904188328979138,0.9247967859702595,0.6427578205864473,0.5258402494797827,-1.10046791388985,0.9952148149746253,0.7191967762759168
284,low_friction_train:low_friction:27202,low_friction,fast,energy,stability,2,3,0.2,strict,0.42005315742787,0.3675178229816704,0.21242901959045965,0.2523726458584359,0.2490036840196345,0.1781700792887902,1.0,0.0,0.0,0.04,0.85,0.03,0.82,0.01,0.57,8.39168624817958,0.9818344589202898,0.15525990138600498,0.8561926229143629,-0.994962096828341,0.7725110372868457,0.4735551079128002
285,low_friction_train:low_friction:27202,low_friction,fast,motion,energy|stability,3,1,0.2,strict,0.5529709951321404,0.3410897390123153,0.10593926585554428,0.23306312330255663,0.24626953646849378,0.08495983692000873,1.0,0.0,0.0,0.12,0.89,0.02,0.81,0.0,0.27,7.738220523442292,0.9053784109585857,0.8087256261232927,0.44542534310602555,-1.3112956975521026,0.9938143906248449,0.698325778923836
286,low_friction_train:low_friction:27202,low_friction,fast,balanced,energy|stability,3,1,0.2,strict,0.4944111778489306,0.3121397175042603,0.1934491046468094,0.23796061014813225,0.2321250075207756,0.15776562426251292,1.0,0.0,0.0,0.09,0.87,0.02,0.76,0.01,0.5,8.251288900313764,0.9654078492975121,0.29565724925182124,0.744042405411969,-1.0793506911042812,0.916149101160316,0.5289314825795681
287,low_friction_train:low_friction:27202,low_friction,fast,balanced,energy|motion|stability,4,1,0.2,strict,0.4173861088046637,0.3261972464794964,0.25641664471583997,0.21618454698235662,0.23674297272935171,0.16068582998847328,0.7,0.0,0.3,0.06,0.77,0.02,0.77,0.03,0.55,8.342497507406549,0.9760793342345525,0.20444864215903635,0.8150966024442445,-1.548095369830059,0.5454380585930462,0.2932774986467421
288,low_friction_train:low_friction:27202,low_friction,stable,motion,balanced,2,1,0.16666666666666666,strict,0.4897163790376592,0.3962241539478914,0.11405946701444977,0.25763036467429784,0.26209967056496447,0.09666091702896613,1.0,0.0,0.0,0.06,0.88,0.03,0.85,0.0,0.3,7.918043218422635,0.926417819869508,0.6289029311429504,0.5331764115056531,-1.2970446100173385,0.9363259180560458,0.5958233216636929
289,low_friction_train:low_friction:27202,low_friction,stable,energy,balanced,2,1,0.16666666666666666,strict,0.23644862963882898,0.35799678827938153,0.40555458208178935,0.19202725359771242,0.24604626473029712,0.24971094016696113,0.0,0.0,1.0,0.01,0.62,0.02,0.81,0.04,0.84,8.448107531806729,0.9884357972977424,0.09883861775885627,0.9058888906069879,-0.777236903760917,0.8288103044931968,0.5419743337354456
290,low_friction_train:low_friction:27202,low_friction,stable,motion,balanced|energy,3,1,0.16666666666666666,strict,0.5303870645066102,0.36589175405247437,0.10372118144091406,0.2477516739916231,0.25424055996492595,0.08913251660623547,1.0,0.0,0.0,0.09,0.9,0.02,0.83,0.0,0.28,7.800274375069374,0.9126387646031721,0.7466717744962112,0.47394131427608865,-1.4905010490105965,0.9321294379223373,0.5645924453848201
291,low_friction_train:low_friction:27202,low_friction,stable,energy,stability,2,1,0.16666666666666666,strict,0.42005315742787,0.3675178229816704,0.21242901959045965,0.2523726458584359,0.2490036840196345,0.1781700792887902,1.0,0.0,0.0,0.04,0.85,0.03,0.82,0.01,0.57,8.39168624817958,0.9818344589202898,0.15525990138600498,0.8561926229143629,-0.994962096828341,0.7725110372868457,0.4735551079128002
292,low_friction_train:low_friction:27202,low_friction,stable,energy,balanced|stability,3,1,0.16666666666666666,strict,0.3143080852947033,0.41697930779836717,0.2687126069069276,0.2156398921351394,0.2518382306253213,0.19667724149820698,0.0,1.0,0.0,0.02,0.71,0.04,0.85,0.02,0.64,8.458604719342704,0.9896639772057799,0.0883414302228811,0.9154482616542332,-1.617271960881383,0.4079866762602832,0.2318478050540089
