packet_index,sim_time,schedule_offset,window,condition,command,expected_delta,leg,leg_index,phase,swing,shape,bump,target_z,actual_z,tracking_error,native_target_z,realized_relative_z,base_z,roll_deg,pitch_deg,yaw_deg,base_vz
10,54.41625,0.7165980339050293,A1,A,0.045,0.0,FR,1,0.0,0,0.0,0.0,-0.3458852430434078,-0.3458852430434078,0.0,-0.3458852430434078,0.0,0.34762078613279424,-0.44743015693961896,3.6494649797386702,-3.1742813813903035,-0.03149345982567007
10,54.41625,0.7165980339050293,A1,A,0.045,0.0,RL,2,0.0,0,0.0,0.0,-0.3470458072117334,-0.3470458072117334,0.0,-0.3470458072117334,0.0,0.34762078613279424,-0.44743015693961896,3.6494649797386702,-3.1742813813903035,-0.03149345982567007
10,54.41625,0.7165980339050293,A1,A,0.045,0.0,RR,3,0.0,0,0.0,0.0,-0.34500500999667966,-0.34500500999667966,0.0,-0.34500500999667966,0.0,0.34762078613279424,-0.44743015693961896,3.6494649797386702,-3.1742813813903035,-0.03149345982567007
11,54.4365,0.797745943069458,A1,A,0.045,0.0,FL,0,0.0,0,0.0,0.0,-0.34611155254011894,-0.34611155254011894,0.0,-0.34611155254011894,0.0,0.3482225364739222,-0.40443381040797993,3.2751551948155857,-3.1390968525847245,0.031823080237171945
11,54.4365,0.797745943069458,A1,A,0.045,0.0,FR,1,0.10000000149011612,1,0.12960000343322756,0.0,-0.3266604440335346,-0.3384662243723212,-0.011805780338786598,-0.3266604440335346,-0.011805780338786598,0.3482225364739222,-0.40443381040797993,3.2751551948155857,-3.1390968525847245,0.031823080237171945
11,54.4365,0.797745943069458,A1,A,0.045,0.0,RL,2,0.10000000149011612,1,0.12960000343322756,0.0,-0.3277603106941758,-0.3392455917041645,-0.01148528100998869,-0.3277603106941758,-0.01148528100998869,0.3482225364739222,-0.40443381040797993,3.2751551948155857,-3.1390968525847245,0.031823080237171945
11,54.4365,0.797745943069458,A1,A,0.045,0.0,RR,3,0.0,0,0.0,0.0,-0.34644505948755794,-0.34644505948755794,0.0,-0.34644505948755794,0.0,0.3482225364739222,-0.40443381040797993,3.2751551948155857,-3.1390968525847245,0.031823080237171945
12,54.45675,0.8785369396209717,A1,A,0.045,0.0,FL,0,0.0,0,0.0,0.0,-0.34498629715757184,-0.34498629715757184,0.0,-0.34498629715757184,0.0,0.34788176041586066,-0.44682807469007574,2.7716978033633226,-3.2092741572562655,-0.045125236356717086
12,54.45675,0.8785369396209717,A1,A,0.045,0.0,FR,1,0.20000000298023224,1,0.40960000915527345,0.0,-0.28518918883117705,-0.30414025272239265,-0.01895106389121559,-0.28518918883117705,-0.01895106389121559,0.34788176041586066,-0.44682807469007574,2.7716978033633226,-3.2092741572562655,-0.045125236356717086
12,54.45675,0.8785369396209717,A1,A,0.045,0.0,RL,2,0.20000000298023224,1,0.40960000915527345,0.0,-0.28613992299255675,-0.30333398347456647,-0.01719406048200972,-0.28613992299255675,-0.01719406048200972,0.34788176041586066,-0.44682807469007574,2.7716978033633226,-3.2092741572562655,-0.045125236356717086
12,54.45675,0.8785369396209717,A1,A,0.045,0.0,RR,3,0.0,0,0.0,0.0,-0.34629265898658085,-0.34629265898658085,0.0,-0.34629265898658085,0.0,0.34788176041586066,-0.44682807469007574,2.7716978033633226,-3.2092741572562655,-0.045125236356717086
13,54.47675,0.9592361450195312,A1,A,0.045,0.0,FL,0,0.0,0,0.0,0.0,-0.3463668588876805,-0.3463668588876805,0.0,-0.3463668588876805,0.0,0.3485484166101299,-0.3776260770188491,2.4359511015996573,-3.1869723020324408,0.09011719542195741
13,54.47675,0.9592361450195312,A1,A,0.045,0.0,FR,1,0.30000001192092896,1,0.7056000320434566,0.0,-0.24147840659425865,-0.26067988509635137,-0.019201478502092723,-0.24147840659425865,-0.019201478502092723,0.3485484166101299,-0.3776260770188491,2.4359511015996573,-3.1869723020324408,0.09011719542195741
13,54.47675,0.9592361450195312,A1,A,0.045,0.0,RL,2,0.30000001192092896,1,0.7056000320434566,0.0,-0.24223474623835148,-0.260594656694955,-0.01835991045660354,-0.24223474623835148,-0.01835991045660354,0.3485484166101299,-0.3776260770188491,2.4359511015996573,-3.1869723020324408,0.09011719542195741
13,54.47675,0.9592361450195312,A1,A,0.045,0.0,RR,3,0.0,0,0.0,0.0,-0.3475426334098893,-0.3475426334098893,0.0,-0.3475426334098893,0.0,0.3485484166101299,-0.3776260770188491,2.4359511015996573,-3.1869723020324408,0.09011719542195741
14,54.4995,1.0500731468200684,A1,A,0.045,0.0,FL,0,0.0,0,0.0,0.0,-0.3453426411747131,-0.3453426411747131,0.0,-0.3453426411747131,0.0,0.34863215394891317,-0.4428207539980799,2.2065449165522137,-3.10325444807755,-0.07313423317514944
14,54.4995,1.0500731468200684,A1,A,0.045,0.0,FR,1,0.4000000059604645,1,0.9216000091552732,0.0,-0.20980466410338053,-0.22009151583570563,-0.010286851732325103,-0.20980466410338053,-0.010286851732325103,0.34863215394891317,-0.4428207539980799,2.2065449165522137,-3.10325444807755,-0.07313423317514944
14,54.4995,1.0500731468200684,A1,A,0.045,0.0,RL,2,0.4000000059604645,1,0.9216000091552732,0.0,-0.2103561641842154,-0.22088865675969796,-0.010532492575482555,-0.2103561641842154,-0.010532492575482555,0.34863215394891317,-0.4428207539980799,2.2065449165522137,-3.10325444807755,-0.07313423317514944
14,54.4995,1.0500731468200684,A1,A,0.045,0.0,RR,3,0.0,0,0.0,0.0,-0.34609937098758986,-0.34609937098758986,0.0,-0.34609937098758986,0.0,0.34863215394891317,-0.4428207539980799,2.2065449165522137,-3.10325444807755,-0.07313423317514944
15,54.51975,1.1307799816131592,A1,A,0.045,0.0,FL,0,0.0,0,0.0,0.0,-0.3475268194151114,-0.3475268194151114,0.0,-0.3475268194151114,0.0,0.3494184550674668,-0.6666650826383443,2.0501262493995807,-3.059585872597334,0.14143741189404924
15,54.51975,1.1307799816131592,A1,A,0.045,0.0,FR,1,0.5,1,1.0,0.0,-0.19871413621589076,-0.19739791511947416,0.0013162210964166032,-0.19871413621589076,0.0013162210964166032,0.3494184550674668,-0.6666650826383443,2.0501262493995807,-3.059585872597334,0.14143741189404924
15,54.51975,1.1307799816131592,A1,A,0.045,0.0,RL,2,0.5,1,1.0,0.0,-0.1990768125184925,-0.199115281522386,-3.846900389350982e-05,-0.1990768125184925,-3.846900389350982e-05,0.3494184550674668,-0.6666650826383443,2.0501262493995807,-3.059585872597334,0.14143741189404924
15,54.51975,1.1307799816131592,A1,A,0.045,0.0,RR,3,0.0,0,0.0,0.0,-0.34858542084061245,-0.34858542084061245,0.0,-0.34858542084061245,0.0,0.3494184550674668,-0.6666650826383443,2.0501262493995807,-3.059585872597334,0.14143741189404924
16,54.54,1.2115399837493896,A1,A,0.045,0.0,FL,0,0.0,0,0.0,0.0,-0.3474680260649625,-0.3474680260649625,0.0,-0.3474680260649625,0.0,0.3508937654139799,-0.8081543466103589,1.9249819242704054,-3.005955479726254,-0.004665566908188909
16,54.54,1.2115399837493896,A1,A,0.045,0.0,FR,1,0.6000000238418579,1,0.9215999633789023,0.0,-0.21102263909962204,-0.19722102251368642,0.013801616585935622,-0.21102263909962204,0.013801616585935622,0.3508937654139799,-0.8081543466103589,1.9249819242704054,-3.005955479726254,-0.004665566908188909
16,54.54,1.2115399837493896,A1,A,0.045,0.0,RL,2,0.6000000238418579,1,0.9215999633789023,0.0,-0.21123061216671016,-0.2001220605098386,0.011108551656871551,-0.21123061216671016,0.011108551656871551,0.3508937654139799,-0.8081543466103589,1.9249819242704054,-3.005955479726254,-0.004665566908188909
16,54.54,1.2115399837493896,A1,A,0.045,0.0,RR,3,0.0,0,0.0,0.0,-0.3480715094196593,-0.3480715094196593,0.0,-0.3480715094196593,0.0,0.3508937654139799,-0.8081543466103589,1.9249819242704054,-3.005955479726254,-0.004665566908188909
17,54.56,1.2922210693359375,A1,A,0.045,0.0,FL,0,0.0,0,0.0,0.0,-0.3487293989805928,-0.3487293989805928,0.0,-0.3487293989805928,0.0,0.3507872919362242,-0.6090894892831903,1.8180138118222562,-2.993101902490942,0.05555063946641005
17,54.56,1.2922210693359375,A1,A,0.045,0.0,FR,1,0.699999988079071,1,0.7056000320434564,0.0,-0.2438155884219927,-0.21918790660036827,0.02462768182162442,-0.2438155884219927,0.02462768182162442,0.3507872919362242,-0.6090894892831903,1.8180138118222562,-2.993101902490942,0.05555063946641005
17,54.56,1.2922210693359375,A1,A,0.045,0.0,RL,2,0.699999988079071,1,0.7056000320434564,0.0,-0.24391272765334077,-0.22060202359621087,0.0233107040571299,-0.24391272765334077,0.0233107040571299,0.3507872919362242,-0.6090894892831903,1.8180138118222562,-2.993101902490942,0.05555063946641005
17,54.56,1.2922210693359375,A1,A,0.045,0.0,RR,3,0.0,0,0.0,0.0,-0.3492836615521438,-0.3492836615521438,0.0,-0.3492836615521438,0.0,0.3507872919362242,-0.6090894892831903,1.8180138118222562,-2.993101902490942,0.05555063946641005
18,54.57975,1.3731720447540283,A1,A,0.045,0.0,FL,0,0.0,0,0.0,0.0,-0.3491445805571321,-0.3491445805571321,0.0,-0.3491445805571321,0.0,0.3523853603758048,-0.6612857550160924,1.6897126484716694,-3.028970106845276,0.020520801448114866
18,54.57975,1.3731720447540283,A1,A,0.045,0.0,FR,1,0.800000011920929,1,0.4095999633789063,0.0,-0.28844808320725335,-0.2633817417275653,0.02506634147968806,-0.28844808320725335,0.02506634147968806,0.3523853603758048,-0.6612857550160924,1.6897126484716694,-3.028970106845276,0.020520801448114866
18,54.57975,1.3731720447540283,A1,A,0.045,0.0,RL,2,0.800000011920929,1,0.4095999633789063,0.0,-0.28847965054731917,-0.2626177100790593,0.025861940468259847,-0.28847965054731917,0.025861940468259847,0.3523853603758048,-0.6612857550160924,1.6897126484716694,-3.028970106845276,0.020520801448114866
18,54.57975,1.3731720447540283,A1,A,0.045,0.0,RR,3,0.0,0,0.0,0.0,-0.3498498166200912,-0.3498498166200912,0.0,-0.3498498166200912,0.0,0.3523853603758048,-0.6612857550160924,1.6897126484716694,-3.028970106845276,0.020520801448114866
19,54.60025,1.4540619850158691,A1,A,0.045,0.0,FL,0,0.0,0,0.0,0.0,-0.34962304768522007,-0.34962304768522007,0.0,-0.34962304768522007,0.0,0.35152676335020483,-0.5810070223478649,1.5920372110769472,-3.0995127271210405,-0.02435021787317599
19,54.60025,1.4540619850158691,A1,A,0.045,0.0,FR,1,0.8999999761581421,1,0.1296000549316448,0.0,-0.33054476685924,-0.31029112148330873,0.020253645375931273,-0.33054476685924,0.020253645375931273,0.35152676335020483,-0.5810070223478649,1.5920372110769472,-3.0995127271210405,-0.02435021787317599
19,54.60025,1.4540619850158691,A1,A,0.045,0.0,RL,2,0.8999999761581421,1,0.1296000549316448,0.0,-0.3305490609496512,-0.3095647426987456,0.020984318250905576,-0.3305490609496512,0.020984318250905576,0.35152676335020483,-0.5810070223478649,1.5920372110769472,-3.0995127271210405,-0.02435021787317599
19,54.60025,1.4540619850158691,A1,A,0.045,0.0,RR,3,0.0,0,0.0,0.0,-0.3503295252772288,-0.3503295252772288,0.0,-0.3503295252772288,0.0,0.35152676335020483,-0.5810070223478649,1.5920372110769472,-3.0995127271210405,-0.02435021787317599
20,54.62,1.5349431037902832,A1,A,0.045,0.0,FL,0,0.0,0,0.0,0.0,-0.35108982955238643,-0.35108982955238643,0.0,-0.35108982955238643,0.0,0.3532647413333543,-0.6980391594740604,1.279959465735899,-3.2097343777855465,0.08968665652024588
20,54.62,1.5349431037902832,A1,A,0.045,0.0,FR,1,0.0,0,0.0,0.0,-0.34615470402058046,-0.34615470402058046,0.0,-0.34615470402058046,0.0,0.3532647413333543,-0.6980391594740604,1.279959465735899,-3.2097343777855465,0.08968665652024588
20,54.62,1.5349431037902832,A1,A,0.045,0.0,RL,2,0.0,0,0.0,0.0,-0.3453811400281184,-0.3453811400281184,0.0,-0.3453811400281184,0.0,0.3532647413333543,-0.6980391594740604,1.279959465735899,-3.2097343777855465,0.08968665652024588
20,54.62,1.5349431037902832,A1,A,0.045,0.0,RR,3,0.0,0,0.0,0.0,-0.3519790607616731,-0.3519790607616731,0.0,-0.3519790607616731,0.0,0.3532647413333543,-0.6980391594740604,1.279959465735899,-3.2097343777855465,0.08968665652024588
21,54.643,1.6260881423950195,A1,A,0.045,0.0,FL,0,0.10000000149011612,1,0.12960000343322756,0.0,-0.3315928306605554,-0.3401960502093201,-0.008603219548764696,-0.3315928306605554,-0.008603219548764696,0.35242635769915925,-0.5889476464480702,0.8881432975086234,-3.225783024780829,-0.13025554185511684
21,54.643,1.6260881423950195,A1,A,0.045,0.0,FR,1,0.0,0,0.0,0.0,-0.34961386185799426,-0.34961386185799426,0.0,-0.34961386185799426,0.0,0.35242635769915925,-0.5889476464480702,0.8881432975086234,-3.225783024780829,-0.13025554185511684
21,54.643,1.6260881423950195,A1,A,0.045,0.0,RL,2,0.0,0,0.0,0.0,-0.35043969426651295,-0.35043969426651295,0.0,-0.35043969426651295,0.0,0.35242635769915925,-0.5889476464480702,0.8881432975086234,-3.225783024780829,-0.13025554185511684
21,54.643,1.6260881423950195,A1,A,0.045,0.0,RR,3,0.10000000149011612,1,0.12960000343322756,0.0,-0.3324355550763084,-0.34033607877397243,-0.00790052369766403,-0.3324355550763084,-0.00790052369766403,0.35242635769915925,-0.5889476464480702,0.8881432975086234,-3.225783024780829,-0.13025554185511684
22,54.663,1.7071049213409424,A1,A,0.045,0.0,FL,0,0.20000000298023224,1,0.40960000915527345,0.0,-0.28945278607550773,-0.3081801077584909,-0.01872732168298319,-0.28945278607550773,-0.01872732168298319,0.3524779749490887,-0.6842333272525317,0.7354345596936473,-3.1544835769402,0.13640239168249502
22,54.663,1.7071049213409424,A1,A,0.045,0.0,FR,1,0.0,0,0.0,0.0,-0.3518476758270122,-0.3518476758270122,0.0,-0.3518476758270122,0.0,0.3524779749490887,-0.6842333272525317,0.7354345596936473,-3.1544835769402,0.13640239168249502
22,54.663,1.7071049213409424,A1,A,0.045,0.0,RL,2,0.0,0,0.0,0.0,-0.35194768669151966,-0.35194768669151966,0.0,-0.35194768669151966,0.0,0.3524779749490887,-0.6842333272525317,0.7354345596936473,-3.1544835769402,0.13640239168249502
22,54.663,1.7071049213409424,A1,A,0.045,0.0,RR,3,0.20000000298023224,1,0.40960000915527345,0.0,-0.2901812442780848,-0.30851351316784853,-0.018332268889763748,-0.2901812442780848,-0.018332268889763748,0.3524779749490887,-0.6842333272525317,0.7354345596936473,-3.1544835769402,0.13640239168249502
23,54.68325,1.7878220081329346,A1,A,0.045,0.0,FL,0,0.30000001192092896,1,0.7056000320434566,0.0,-0.24487023551271528,-0.2643789669137714,-0.019508731401056106,-0.24487023551271528,-0.019508731401056106,0.354248407928033,-0.5790985894807135,0.5558107092317165,-3.1505964106952615,-0.017657664327531814
23,54.68325,1.7878220081329346,A1,A,0.045,0.0,FR,1,0.0,0,0.0,0.0,-0.3511687297326948,-0.3511687297326948,0.0,-0.3511687297326948,0.0,0.354248407928033,-0.5790985894807135,0.5558107092317165,-3.1505964106952615,-0.017657664327531814
23,54.68325,1.7878220081329346,A1,A,0.045,0.0,RL,2,0.0,0,0.0,0.0,-0.351390829041924,-0.351390829041924,0.0,-0.351390829041924,0.0,0.354248407928033,-0.5790985894807135,0.5558107092317165,-3.1505964106952615,-0.017657664327531814
23,54.68325,1.7878220081329346,A1,A,0.045,0.0,RR,3,0.30000001192092896,1,0.7056000320434566,0.0,-0.24544974747310822,-0.2639542590041218,-0.018504511531013568,-0.24544974747310822,-0.018504511531013568,0.354248407928033,-0.5790985894807135,0.5558107092317165,-3.1505964106952615,-0.017657664327531814
24,54.7035,1.8687031269073486,A1,A,0.045,0.0,FL,0,0.4000000059604645,1,0.9216000091552732,0.0,-0.21227788355884158,-0.22312757892407567,-0.010849695365234086,-0.21227788355884158,-0.010849695365234086,0.3532008886803184,-0.5871600767136818,0.522934382059897,-3.1885112417066908,0.00635873873697596
24,54.7035,1.8687031269073486,A1,A,0.045,0.0,FR,1,0.0,0,0.0,0.0,-0.3515321746899023,-0.3515321746899023,0.0,-0.3515321746899023,0.0,0.3532008886803184,-0.5871600767136818,0.522934382059897,-3.1885112417066908,0.00635873873697596
24,54.7035,1.8687031269073486,A1,A,0.045,0.0,RL,2,0.0,0,0.0,0.0,-0.3518415542927989,-0.3518415542927989,0.0,-0.3518415542927989,0.0,0.3532008886803184,-0.5871600767136818,0.522934382059897,-3.1885112417066908,0.00635873873697596
24,54.7035,1.8687031269073486,A1,A,0.045,0.0,RR,3,0.4000000059604645,1,0.9216000091552732,0.0,-0.21270044622033582,-0.22331964362649387,-0.010619197406158049,-0.21270044622033582,-0.010619197406158049,0.3532008886803184,-0.5871600767136818,0.522934382059897,-3.1885112417066908,0.00635873873697596
25,54.72375,1.9495940208435059,A1,A,0.045,0.0,FL,0,0.5,1,1.0,0.0,-0.20034056949994658,-0.20121533799239855,-0.0008747684924519661,-0.20034056949994658,-0.0008747684924519661,0.3560117297371838,-0.4959118332462861,0.5780360387999476,-3.2121735337722015,0.14599013406908043
25,54.72375,1.9495940208435059,A1,A,0.045,0.0,FR,1,0.0,0,0.0,0.0,-0.353544035304665,-0.353544035304665,0.0,-0.353544035304665,0.0,0.3560117297371838,-0.4959118332462861,0.5780360387999476,-3.2121735337722015,0.14599013406908043
25,54.72375,1.9495940208435059,A1,A,0.045,0.0,RL,2,0.0,0,0.0,0.0,-0.35410206654083964,-0.35410206654083964,0.0,-0.35410206654083964,0.0,0.3560117297371838,-0.4959118332462861,0.5780360387999476,-3.2121735337722015,0.14599013406908043
25,54.72375,1.9495940208435059,A1,A,0.045,0.0,RR,3,0.5,1,1.0,0.0,-0.20061845425284866,-0.2022167506847596,-0.0015982964319109505,-0.20061845425284866,-0.0015982964319109505,0.3560117297371838,-0.4959118332462861,0.5780360387999476,-3.2121735337722015,0.14599013406908043
26,54.744,2.030461072921753,A1,A,0.045,0.0,FL,0,0.6000000238418579,1,0.9215999633789023,0.0,-0.2119553008590828,-0.1987610442699379,0.013194256589144887,-0.2119553008590828,0.013194256589144887,0.35729979743803686,-0.22876950804115842,0.6957110005587119,-3.257162634980493,-0.011438674331489394
26,54.744,2.030461072921753,A1,A,0.045,0.0,FR,1,0.0,0,0.0,0.0,-0.35435145829709935,-0.35435145829709935,0.0,-0.35435145829709935,0.0,0.35729979743803686,-0.22876950804115842,0.6957110005587119,-3.257162634980493,-0.011438674331489394
26,54.744,2.030461072921753,A1,A,0.045,0.0,RL,2,0.0,0,0.0,0.0,-0.3545307824834508,-0.3545307824834508,0.0,-0.3545307824834508,0.0,0.35729979743803686,-0.22876950804115842,0.6957110005587119,-3.257162634980493,-0.011438674331489394
26,54.744,2.030461072921753,A1,A,0.045,0.0,RR,3,0.6000000238418579,1,0.9215999633789023,0.0,-0.2121146510673635,-0.2004538548231728,0.011660796244190696,-0.2121146510673635,0.011660796244190696,0.35729979743803686,-0.22876950804115842,0.6957110005587119,-3.257162634980493,-0.011438674331489394
27,54.76425,2.111315965652466,A1,A,0.045,0.0,FL,0,0.699999988079071,1,0.7056000320434564,0.0,-0.2442512123596991,-0.21954303791184906,0.024708174447850034,-0.2442512123596991,0.024708174447850034,0.35771598165281526,-0.29374697756185847,0.7842589974304478,-3.2641651765206445,0.09407072615917901
27,54.76425,2.111315965652466,A1,A,0.045,0.0,FR,1,0.0,0,0.0,0.0,-0.35637260408061044,-0.35637260408061044,0.0,-0.35637260408061044,0.0,0.35771598165281526,-0.29374697756185847,0.7842589974304478,-3.2641651765206445,0.09407072615917901
27,54.76425,2.111315965652466,A1,A,0.045,0.0,RL,2,0.0,0,0.0,0.0,-0.35668412467384225,-0.35668412467384225,0.0,-0.35668412467384225,0.0,0.35771598165281526,-0.29374697756185847,0.7842589974304478,-3.2641651765206445,0.09407072615917901
27,54.76425,2.111315965652466,A1,A,0.045,0.0,RR,3,0.699999988079071,1,0.7056000320434564,0.0,-0.24432564101993032,-0.22128411155292188,0.023041529467008437,-0.24432564101993032,0.023041529467008437,0.35771598165281526,-0.29374697756185847,0.7842589974304478,-3.2641651765206445,0.09407072615917901
28,54.78425,2.192305088043213,A1,A,0.045,0.0,FL,0,0.800000011920929,1,0.4095999633789063,0.0,-0.28858964793647285,-0.26272086525387744,0.025868782682595404,-0.28858964793647285,0.025868782682595404,0.3592587391480784,-0.20602463401169505,0.8392253004670714,-3.2392742287207725,-0.003540152893906318
28,54.78425,2.192305088043213,A1,A,0.045,0.0,FR,1,0.0,0,0.0,0.0,-0.3563797794476099,-0.3563797794476099,0.0,-0.3563797794476099,0.0,0.3592587391480784,-0.20602463401169505,0.8392253004670714,-3.2392742287207725,-0.003540152893906318
28,54.78425,2.192305088043213,A1,A,0.045,0.0,RL,2,0.0,0,0.0,0.0,-0.3566983004080153,-0.3566983004080153,0.0,-0.3566983004080153,0.0,0.3592587391480784,-0.20602463401169505,0.8392253004670714,-3.2392742287207725,-0.003540152893906318
28,54.78425,2.192305088043213,A1,A,0.045,0.0,RR,3,0.800000011920929,1,0.4095999633789063,0.0,-0.2886138350212949,-0.2640314991030549,0.024582335918239995,-0.2886138350212949,0.024582335918239995,0.3592587391480784,-0.20602463401169505,0.8392253004670714,-3.2392742287207725,-0.003540152893906318
29,54.8065,2.283259153366089,A1,A,0.045,0.0,FL,0,0.8999999761581421,1,0.1296000549316448,0.0,-0.33056402384272465,-0.310422008421246,0.020142015421478643,-0.33056402384272465,0.020142015421478643,0.3592824940247204,-0.3349441779843982,0.8762155966835498,-3.1646937290821597,0.09402753037529966
29,54.8065,2.283259153366089,A1,A,0.045,0.0,FR,1,0.0,0,0.0,0.0,-0.3583620129882685,-0.3583620129882685,0.0,-0.3583620129882685,0.0,0.3592824940247204,-0.3349441779843982,0.8762155966835498,-3.1646937290821597,0.09402753037529966
29,54.8065,2.283259153366089,A1,A,0.045,0.0,RL,2,0.0,0,0.0,0.0,-0.35878896800170557,-0.35878896800170557,0.0,-0.35878896800170557,0.0,0.3592824940247204,-0.3349441779843982,0.8762155966835498,-3.1646937290821597,0.09402753037529966
29,54.8065,2.283259153366089,A1,A,0.045,0.0,RR,3,0.8999999761581421,1,0.1296000549316448,0.0,-0.33056731400048867,-0.31118376035794504,0.019383553642543627,-0.33056731400048867,0.019383553642543627,0.3592824940247204,-0.3349441779843982,0.8762155966835498,-3.1646937290821597,0.09402753037529966
30,54.8265,2.3642261028289795,A1,A,0.045,0.0,FL,0,0.0,0,0.0,0.0,-0.3469688088944635,-0.3469688088944635,0.0,-0.3469688088944635,0.0,0.36141672293413035,-0.31314587746752176,0.6968065020929011,-3.051527502419768,0.0025279367946947863
30,54.8265,2.3642261028289795,A1,A,0.045,0.0,FR,1,0.0,0,0.0,0.0,-0.3587575957499943,-0.3587575957499943,0.0,-0.3587575957499943,0.0,0.36141672293413035,-0.31314587746752176,0.6968065020929011,-3.051527502419768,0.0025279367946947863
30,54.8265,2.3642261028289795,A1,A,0.045,0.0,RL,2,0.0,0,0.0,0.0,-0.3591770316499627,-0.3591770316499627,0.0,-0.3591770316499627,0.0,0.36141672293413035,-0.31314587746752176,0.6968065020929011,-3.051527502419768,0.0025279367946947863
30,54.8265,2.3642261028289795,A1,A,0.045,0.0,RR,3,0.0,0,0.0,0.0,-0.3460317597424403,-0.3460317597424403,0.0,-0.3460317597424403,0.0,0.36141672293413035,-0.31314587746752176,0.6968065020929011,-3.051527502419768,0.0025279367946947863
31,54.847,2.4451029300689697,A1,A,0.045,0.0,FL,0,0.0,0,0.0,0.0,-0.35981741889012897,-0.35981741889012897,0.0,-0.35981741889012897,0.0,0.3600815039898351,-0.2542030970987569,0.4647772924480152,-2.985565249222221,-0.04475855739275319
31,54.847,2.4451029300689697,A1,A,0.045,0.0,FR,1,0.10000000149011612,1,0.12960000343322756,0.0,-0.3388595726749224,-0.34903194042044466,-0.01017236774552227,-0.3388595726749224,-0.01017236774552227,0.3600815039898351,-0.2542030970987569,0.4647772924480152,-2.985565249222221,-0.04475855739275319
31,54.847,2.4451029300689697,A1,A,0.045,0.0,RL,2,0.10000000149011612,1,0.12960000343322756,0.0,-0.3392570720767149,-0.3492357795295212,-0.009978707452806268,-0.3392570720767149,-0.009978707452806268,0.3600815039898351,-0.2542030970987569,0.4647772924480152,-2.985565249222221,-0.04475855739275319
31,54.847,2.4451029300689697,A1,A,0.045,0.0,RR,3,0.0,0,0.0,0.0,-0.35938909712454675,-0.35938909712454675,0.0,-0.35938909712454675,0.0,0.3600815039898351,-0.2542030970987569,0.4647772924480152,-2.985565249222221,-0.04475855739275319
32,54.8675,2.52593994140625,A1,A,0.045,0.0,FL,0,0.0,0,0.0,0.0,-0.3602047087112924,-0.3602047087112924,0.0,-0.3602047087112924,0.0,0.3617805689761279,-0.24195857994764425,0.18525590375228576,-3.0637349979026443,0.06722926704602918
32,54.8675,2.52593994140625,A1,A,0.045,0.0,FR,1,0.20000000298023224,1,0.40960000915527345,0.0,-0.2957342201094878,-0.31507204988128107,-0.01933782977179327,-0.2957342201094878,-0.01933782977179327,0.3617805689761279,-0.24195857994764425,0.18525590375228576,-3.0637349979026443,0.06722926704602918
32,54.8675,2.52593994140625,A1,A,0.045,0.0,RL,2,0.20000000298023224,1,0.40960000915527345,0.0,-0.29607782199682187,-0.31445741152705214,-0.018379589530230278,-0.29607782199682187,-0.018379589530230278,0.3617805689761279,-0.24195857994764425,0.18525590375228576,-3.0637349979026443,0.06722926704602918
32,54.8675,2.52593994140625,A1,A,0.045,0.0,RR,3,0.0,0,0.0,0.0,-0.3604011764932128,-0.3604011764932128,0.0,-0.3604011764932128,0.0,0.3617805689761279,-0.24195857994764425,0.18525590375228576,-3.0637349979026443,0.06722926704602918
33,54.88525,2.59714412689209,A1,A,0.045,0.0,FL,0,0.0,0,0.0,0.0,-0.35898111284198464,-0.35898111284198464,0.0,-0.35898111284198464,0.0,0.361405916428825,-0.14302816377969474,0.009254017229423022,-3.080242624189412,-0.08464074597175522
33,54.88525,2.59714412689209,A1,A,0.045,0.0,FR,1,0.30000001192092896,1,0.7056000320434566,0.0,-0.24986731858245456,-0.2681353477168622,-0.018268029134407643,-0.24986731858245456,-0.018268029134407643,0.361405916428825,-0.14302816377969474,0.009254017229423022,-3.080242624189412,-0.08464074597175522
33,54.88525,2.59714412689209,A1,A,0.045,0.0,RL,2,0.30000001192092896,1,0.7056000320434566,0.0,-0.2501406649496439,-0.26786810672293965,-0.01772744177329577,-0.2501406649496439,-0.01772744177329577,0.361405916428825,-0.14302816377969474,0.009254017229423022,-3.080242624189412,-0.08464074597175522
33,54.88525,2.59714412689209,A1,A,0.045,0.0,RR,3,0.0,0,0.0,0.0,-0.3592082890089368,-0.3592082890089368,0.0,-0.3592082890089368,0.0,0.361405916428825,-0.14302816377969474,0.009254017229423022,-3.080242624189412,-0.08464074597175522
34,54.908,2.688002109527588,A1,A,0.045,0.0,FL,0,0.0,0,0.0,0.0,-0.3618334497162057,-0.3618334497162057,0.0,-0.3618334497162057,0.0,0.3628268746658842,-0.36973097241141584,-0.0030833437504177745,-3.0560217280915536,0.14692010673819897
34,54.908,2.688002109527588,A1,A,0.045,0.0,FR,1,0.4000000059604645,1,0.9216000091552732,0.0,-0.21592160597696927,-0.22805333383054113,-0.012131727853571861,-0.21592160597696927,-0.012131727853571861,0.3628268746658842,-0.36973097241141584,-0.0030833437504177745,-3.0560217280915536,0.14692010673819897
34,54.908,2.688002109527588,A1,A,0.045,0.0,RL,2,0.4000000059604645,1,0.9216000091552732,0.0,-0.21612092191231422,-0.2285704793474274,-0.012449557435113195,-0.21612092191231422,-0.012449557435113195,0.3628268746658842,-0.36973097241141584,-0.0030833437504177745,-3.0560217280915536,0.14692010673819897
