decision_index,pair_index,context_id,group,terrain,seed,mission,primary_metric,constraint_1,constraint_1_budget,constraint_2,constraint_2_budget,selected_beta_name,alternative_beta_name,delta_cost_motion,delta_cost_stability,delta_cost_energy,feasible_choice_count,decision_weight,pair_weight
1777,0,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.05119604807489681,cost_energy,0.6090824894577284,motion,balanced,0.00734454598226969,-0.0007789301490859699,-0.008639410998251718,4,0.14285714285714285,0.047619047619047616
1777,1,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.05119604807489681,cost_energy,0.6090824894577284,motion,stability,0.009639266419044556,-0.0003937942803387065,-0.015277661839597445,4,0.14285714285714285,0.047619047619047616
1777,2,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.05119604807489681,cost_energy,0.6090824894577284,motion,energy,0.014610075600897332,0.0015755943579836423,-0.016342182804573002,4,0.14285714285714285,0.047619047619047616
1781,0,rough_train:rough_perlin:6,rough_train,rough_perlin,6,stable,cost_stability,decision_time_s,7.535999999999999,cost_energy,0.6090824894577284,stability,motion,-0.009639266419044556,0.0003937942803387065,0.015277661839597445,2,0.16666666666666666,0.16666666666666666
1783,0,rough_train:rough_perlin:6,rough_train,rough_perlin,6,stable,cost_stability,decision_time_s,7.577999999999999,cost_energy,0.6004430784594766,balanced,stability,0.0022947204367748664,0.00038513586874726335,-0.0066382508413457275,2,0.16666666666666666,0.16666666666666666
1784,0,rough_train:rough_perlin:6,rough_train,rough_perlin,6,stable,cost_stability,decision_time_s,7.577999999999999,cost_energy,0.6090824894577284,balanced,motion,-0.00734454598226969,0.0007789301490859699,0.008639410998251718,3,0.16666666666666666,0.08333333333333333
1784,1,rough_train:rough_perlin:6,rough_train,rough_perlin,6,stable,cost_stability,decision_time_s,7.577999999999999,cost_energy,0.6090824894577284,balanced,stability,0.0022947204367748664,0.00038513586874726335,-0.0066382508413457275,3,0.16666666666666666,0.08333333333333333
1786,0,rough_train:rough_perlin:6,rough_train,rough_perlin,6,stable,cost_stability,decision_time_s,7.765999999999999,cost_energy,0.5938048276181309,stability,energy,0.0049708091818527755,0.001969388638322349,-0.0010645209649755571,2,0.16666666666666666,0.16666666666666666
1787,0,rough_train:rough_perlin:6,rough_train,rough_perlin,6,stable,cost_stability,decision_time_s,7.765999999999999,cost_energy,0.6004430784594766,balanced,stability,0.0022947204367748664,0.00038513586874726335,-0.0066382508413457275,3,0.16666666666666666,0.08333333333333333
1787,1,rough_train:rough_perlin:6,rough_train,rough_perlin,6,stable,cost_stability,decision_time_s,7.765999999999999,cost_energy,0.6004430784594766,balanced,energy,0.007265529618627642,0.002354524507069612,-0.007702771806321285,3,0.16666666666666666,0.08333333333333333
1788,0,rough_train:rough_perlin:6,rough_train,rough_perlin,6,stable,cost_stability,decision_time_s,7.765999999999999,cost_energy,0.6090824894577284,balanced,motion,-0.00734454598226969,0.0007789301490859699,0.008639410998251718,4,0.16666666666666666,0.05555555555555555
1788,1,rough_train:rough_perlin:6,rough_train,rough_perlin,6,stable,cost_stability,decision_time_s,7.765999999999999,cost_energy,0.6090824894577284,balanced,stability,0.0022947204367748664,0.00038513586874726335,-0.0066382508413457275,4,0.16666666666666666,0.05555555555555555
1788,2,rough_train:rough_perlin:6,rough_train,rough_perlin,6,stable,cost_stability,decision_time_s,7.765999999999999,cost_energy,0.6090824894577284,balanced,energy,0.007265529618627642,0.002354524507069612,-0.007702771806321285,4,0.16666666666666666,0.05555555555555555
1792,0,rough_train:rough_perlin:6,rough_train,rough_perlin,6,efficient,cost_energy,decision_time_s,7.535999999999999,cost_stability,0.04962045371691317,stability,motion,-0.009639266419044556,0.0003937942803387065,0.015277661839597445,2,0.125,0.125
1793,0,rough_train:rough_perlin:6,rough_train,rough_perlin,6,efficient,cost_energy,decision_time_s,7.535999999999999,cost_stability,0.05119604807489681,stability,motion,-0.009639266419044556,0.0003937942803387065,0.015277661839597445,2,0.125,0.125
1795,0,rough_train:rough_perlin:6,rough_train,rough_perlin,6,efficient,cost_energy,decision_time_s,7.577999999999999,cost_stability,0.04922665943657446,stability,balanced,-0.0022947204367748664,-0.00038513586874726335,0.0066382508413457275,2,0.125,0.125
1796,0,rough_train:rough_perlin:6,rough_train,rough_perlin,6,efficient,cost_energy,decision_time_s,7.577999999999999,cost_stability,0.04962045371691317,stability,balanced,-0.0022947204367748664,-0.00038513586874726335,0.0066382508413457275,3,0.125,0.0625
1796,1,rough_train:rough_perlin:6,rough_train,rough_perlin,6,efficient,cost_energy,decision_time_s,7.577999999999999,cost_stability,0.04962045371691317,stability,motion,-0.009639266419044556,0.0003937942803387065,0.015277661839597445,3,0.125,0.0625
1797,0,rough_train:rough_perlin:6,rough_train,rough_perlin,6,efficient,cost_energy,decision_time_s,7.577999999999999,cost_stability,0.05119604807489681,stability,balanced,-0.0022947204367748664,-0.00038513586874726335,0.0066382508413457275,3,0.125,0.0625
1797,1,rough_train:rough_perlin:6,rough_train,rough_perlin,6,efficient,cost_energy,decision_time_s,7.577999999999999,cost_stability,0.05119604807489681,stability,motion,-0.009639266419044556,0.0003937942803387065,0.015277661839597445,3,0.125,0.0625
1799,0,rough_train:rough_perlin:6,rough_train,rough_perlin,6,efficient,cost_energy,decision_time_s,7.765999999999999,cost_stability,0.04922665943657446,stability,balanced,-0.0022947204367748664,-0.00038513586874726335,0.0066382508413457275,2,0.125,0.125
1800,0,rough_train:rough_perlin:6,rough_train,rough_perlin,6,efficient,cost_energy,decision_time_s,7.765999999999999,cost_stability,0.04962045371691317,stability,balanced,-0.0022947204367748664,-0.00038513586874726335,0.0066382508413457275,3,0.125,0.0625
1800,1,rough_train:rough_perlin:6,rough_train,rough_perlin,6,efficient,cost_energy,decision_time_s,7.765999999999999,cost_stability,0.04962045371691317,stability,motion,-0.009639266419044556,0.0003937942803387065,0.015277661839597445,3,0.125,0.0625
1801,0,rough_train:rough_perlin:6,rough_train,rough_perlin,6,efficient,cost_energy,decision_time_s,7.765999999999999,cost_stability,0.05119604807489681,energy,balanced,-0.007265529618627642,-0.002354524507069612,0.007702771806321285,4,0.125,0.041666666666666664
1801,1,rough_train:rough_perlin:6,rough_train,rough_perlin,6,efficient,cost_energy,decision_time_s,7.765999999999999,cost_stability,0.05119604807489681,energy,motion,-0.014610075600897332,-0.0015755943579836423,0.016342182804573002,4,0.125,0.041666666666666664
1801,2,rough_train:rough_perlin:6,rough_train,rough_perlin,6,efficient,cost_energy,decision_time_s,7.765999999999999,cost_stability,0.05119604807489681,energy,stability,-0.0049708091818527755,-0.001969388638322349,0.0010645209649755571,4,0.125,0.041666666666666664
1805,0,rough_train:rough_perlin:7,rough_train,rough_perlin,7,fast,decision_time_s,cost_stability,0.10168247956264814,cost_energy,0.6869595419858322,balanced,stability,0.004909519999371226,0.00031153237738242023,-0.019386386311839643,2,0.125,0.125
1806,0,rough_train:rough_perlin:7,rough_train,rough_perlin,7,fast,decision_time_s,cost_stability,0.10168247956264814,cost_energy,0.7030936500629633,balanced,stability,0.004909519999371226,0.00031153237738242023,-0.019386386311839643,2,0.125,0.125
1808,0,rough_train:rough_perlin:7,rough_train,rough_perlin,7,fast,decision_time_s,cost_stability,0.10449481728712266,cost_energy,0.6675731556739926,energy,stability,-0.0006033359003841665,-0.00281233772447452,0.001342062733197369,2,0.125,0.125
1809,0,rough_train:rough_perlin:7,rough_train,rough_perlin,7,fast,decision_time_s,cost_stability,0.10449481728712266,cost_energy,0.6869595419858322,balanced,stability,0.004909519999371226,0.00031153237738242023,-0.019386386311839643,3,0.125,0.0625
1809,1,rough_train:rough_perlin:7,rough_train,rough_perlin,7,fast,decision_time_s,cost_stability,0.10449481728712266,cost_energy,0.6869595419858322,balanced,energy,0.005512855899755392,0.0031238701018569404,-0.020728449045037012,3,0.125,0.0625
1810,0,rough_train:rough_perlin:7,rough_train,rough_perlin,7,fast,decision_time_s,cost_stability,0.10449481728712266,cost_energy,0.7030936500629633,balanced,stability,0.004909519999371226,0.00031153237738242023,-0.019386386311839643,3,0.125,0.0625
1810,1,rough_train:rough_perlin:7,rough_train,rough_perlin,7,fast,decision_time_s,cost_stability,0.10449481728712266,cost_energy,0.7030936500629633,balanced,energy,0.005512855899755392,0.0031238701018569404,-0.020728449045037012,3,0.125,0.0625
1812,0,rough_train:rough_perlin:7,rough_train,rough_perlin,7,fast,decision_time_s,cost_stability,0.10633686431614815,cost_energy,0.6675731556739926,energy,stability,-0.0006033359003841665,-0.00281233772447452,0.001342062733197369,2,0.125,0.125
1813,0,rough_train:rough_perlin:7,rough_train,rough_perlin,7,fast,decision_time_s,cost_stability,0.10633686431614815,cost_energy,0.6869595419858322,balanced,stability,0.004909519999371226,0.00031153237738242023,-0.019386386311839643,3,0.125,0.0625
1813,1,rough_train:rough_perlin:7,rough_train,rough_perlin,7,fast,decision_time_s,cost_stability,0.10633686431614815,cost_energy,0.6869595419858322,balanced,energy,0.005512855899755392,0.0031238701018569404,-0.020728449045037012,3,0.125,0.0625
1814,0,rough_train:rough_perlin:7,rough_train,rough_perlin,7,fast,decision_time_s,cost_stability,0.10633686431614815,cost_energy,0.7030936500629633,motion,balanced,0.00696855721094658,-0.00496591713088243,-0.016134108077131115,4,0.125,0.041666666666666664
1814,1,rough_train:rough_perlin:7,rough_train,rough_perlin,7,fast,decision_time_s,cost_stability,0.10633686431614815,cost_energy,0.7030936500629633,motion,stability,0.011878077210317806,-0.00465438475350001,-0.03552049438897076,4,0.125,0.041666666666666664
1814,2,rough_train:rough_perlin:7,rough_train,rough_perlin,7,fast,decision_time_s,cost_stability,0.10633686431614815,cost_energy,0.7030936500629633,motion,energy,0.012481413110701972,-0.0018420470290254898,-0.03686255712216813,4,0.125,0.041666666666666664
1817,0,rough_train:rough_perlin:7,rough_train,rough_perlin,7,stable,cost_stability,decision_time_s,7.344000000000002,cost_energy,0.7030936500629633,balanced,motion,-0.00696855721094658,0.00496591713088243,0.016134108077131115,2,0.16666666666666666,0.16666666666666666
1820,0,rough_train:rough_perlin:7,rough_train,rough_perlin,7,stable,cost_stability,decision_time_s,7.368,cost_energy,0.6869595419858322,balanced,energy,0.005512855899755392,0.0031238701018569404,-0.020728449045037012,2,0.16666666666666666,0.16666666666666666
1821,0,rough_train:rough_perlin:7,rough_train,rough_perlin,7,stable,cost_stability,decision_time_s,7.368,cost_energy,0.7030936500629633,balanced,motion,-0.00696855721094658,0.00496591713088243,0.016134108077131115,3,0.16666666666666666,0.08333333333333333
1821,1,rough_train:rough_perlin:7,rough_train,rough_perlin,7,stable,cost_stability,decision_time_s,7.368,cost_energy,0.7030936500629633,balanced,energy,0.005512855899755392,0.0031238701018569404,-0.020728449045037012,3,0.16666666666666666,0.08333333333333333
1823,0,rough_train:rough_perlin:7,rough_train,rough_perlin,7,stable,cost_stability,decision_time_s,7.370000000000004,cost_energy,0.6675731556739926,stability,energy,0.0006033359003841665,0.00281233772447452,-0.001342062733197369,2,0.16666666666666666,0.16666666666666666
1824,0,rough_train:rough_perlin:7,rough_train,rough_perlin,7,stable,cost_stability,decision_time_s,7.370000000000004,cost_energy,0.6869595419858322,balanced,stability,0.004909519999371226,0.00031153237738242023,-0.019386386311839643,3,0.16666666666666666,0.08333333333333333
1824,1,rough_train:rough_perlin:7,rough_train,rough_perlin,7,stable,cost_stability,decision_time_s,7.370000000000004,cost_energy,0.6869595419858322,balanced,energy,0.005512855899755392,0.0031238701018569404,-0.020728449045037012,3,0.16666666666666666,0.08333333333333333
1825,0,rough_train:rough_perlin:7,rough_train,rough_perlin,7,stable,cost_stability,decision_time_s,7.370000000000004,cost_energy,0.7030936500629633,balanced,motion,-0.00696855721094658,0.00496591713088243,0.016134108077131115,4,0.16666666666666666,0.05555555555555555
1825,1,rough_train:rough_perlin:7,rough_train,rough_perlin,7,stable,cost_stability,decision_time_s,7.370000000000004,cost_energy,0.7030936500629633,balanced,stability,0.004909519999371226,0.00031153237738242023,-0.019386386311839643,4,0.16666666666666666,0.05555555555555555
1825,2,rough_train:rough_perlin:7,rough_train,rough_perlin,7,stable,cost_stability,decision_time_s,7.370000000000004,cost_energy,0.7030936500629633,balanced,energy,0.005512855899755392,0.0031238701018569404,-0.020728449045037012,4,0.16666666666666666,0.05555555555555555
1830,0,rough_train:rough_perlin:7,rough_train,rough_perlin,7,efficient,cost_energy,decision_time_s,7.344000000000002,cost_stability,0.10633686431614815,balanced,motion,-0.00696855721094658,0.00496591713088243,0.016134108077131115,2,0.16666666666666666,0.16666666666666666
1833,0,rough_train:rough_perlin:7,rough_train,rough_perlin,7,efficient,cost_energy,decision_time_s,7.368,cost_stability,0.10449481728712266,energy,balanced,-0.005512855899755392,-0.0031238701018569404,0.020728449045037012,2,0.16666666666666666,0.16666666666666666
1834,0,rough_train:rough_perlin:7,rough_train,rough_perlin,7,efficient,cost_energy,decision_time_s,7.368,cost_stability,0.10633686431614815,energy,balanced,-0.005512855899755392,-0.0031238701018569404,0.020728449045037012,3,0.16666666666666666,0.08333333333333333
1834,1,rough_train:rough_perlin:7,rough_train,rough_perlin,7,efficient,cost_energy,decision_time_s,7.368,cost_stability,0.10633686431614815,energy,motion,-0.012481413110701972,0.0018420470290254898,0.03686255712216813,3,0.16666666666666666,0.08333333333333333
1836,0,rough_train:rough_perlin:7,rough_train,rough_perlin,7,efficient,cost_energy,decision_time_s,7.370000000000004,cost_stability,0.10168247956264814,stability,balanced,-0.004909519999371226,-0.00031153237738242023,0.019386386311839643,2,0.16666666666666666,0.16666666666666666
1837,0,rough_train:rough_perlin:7,rough_train,rough_perlin,7,efficient,cost_energy,decision_time_s,7.370000000000004,cost_stability,0.10449481728712266,energy,balanced,-0.005512855899755392,-0.0031238701018569404,0.020728449045037012,3,0.16666666666666666,0.08333333333333333
1837,1,rough_train:rough_perlin:7,rough_train,rough_perlin,7,efficient,cost_energy,decision_time_s,7.370000000000004,cost_stability,0.10449481728712266,energy,stability,-0.0006033359003841665,-0.00281233772447452,0.001342062733197369,3,0.16666666666666666,0.08333333333333333
1838,0,rough_train:rough_perlin:7,rough_train,rough_perlin,7,efficient,cost_energy,decision_time_s,7.370000000000004,cost_stability,0.10633686431614815,energy,balanced,-0.005512855899755392,-0.0031238701018569404,0.020728449045037012,4,0.16666666666666666,0.05555555555555555
1838,1,rough_train:rough_perlin:7,rough_train,rough_perlin,7,efficient,cost_energy,decision_time_s,7.370000000000004,cost_stability,0.10633686431614815,energy,motion,-0.012481413110701972,0.0018420470290254898,0.03686255712216813,4,0.16666666666666666,0.05555555555555555
1838,2,rough_train:rough_perlin:7,rough_train,rough_perlin,7,efficient,cost_energy,decision_time_s,7.370000000000004,cost_stability,0.10633686431614815,energy,stability,-0.0006033359003841665,-0.00281233772447452,0.001342062733197369,4,0.16666666666666666,0.05555555555555555
1841,0,rough_train:rough_perlin:8,rough_train,rough_perlin,8,fast,decision_time_s,cost_stability,0.10932212449703907,cost_energy,0.6876311077049715,motion,stability,0.00784691493480405,-0.00032226213597762177,0.0020699968011190784,2,0.3333333333333333,0.3333333333333333
