decision_index,context_id,group,terrain,seed,mission,primary_metric,constraint_1,constraint_1_budget,constraint_2,constraint_2_budget,selected_beta_name,selected_cost_motion,selected_cost_stability,selected_cost_energy,selected_primary_value,good_candidate_count,feasible_choice_count,comparison_count,informative,decision_weight
115,flat_train:flat:27103,flat_train,flat,27103,efficient,cost_energy,decision_time_s,6.948000000000003,cost_stability,0.011291397168657449,motion,0.19828373212965578,0.011159301583463073,0.5446378660009256,0.5446378660009256,4,1,0,0,0.0
116,flat_train:flat:27103,flat_train,flat,27103,efficient,cost_energy,decision_time_s,6.948000000000003,cost_stability,0.011470684987346573,motion,0.19828373212965578,0.011159301583463073,0.5446378660009256,0.5446378660009256,4,1,0,0,0.0
117,flat_train:flat:27103,flat_train,flat,27103,efficient,cost_energy,decision_time_s,6.948000000000003,cost_stability,0.01151046388330626,motion,0.19828373212965578,0.011159301583463073,0.5446378660009256,0.5446378660009256,4,1,0,0,0.0
118,flat_train:flat:27103,flat_train,flat,27103,efficient,cost_energy,decision_time_s,6.951999999999999,cost_stability,0.011159301583463073,motion,0.19828373212965578,0.011159301583463073,0.5446378660009256,0.5446378660009256,4,1,0,0,0.0
119,flat_train:flat:27103,flat_train,flat,27103,efficient,cost_energy,decision_time_s,6.951999999999999,cost_stability,0.011291397168657449,balanced,0.2035325858964294,0.011291397168657449,0.5393894403225634,0.5393894403225634,4,2,1,1,0.1111111111111111
120,flat_train:flat:27103,flat_train,flat,27103,efficient,cost_energy,decision_time_s,6.951999999999999,cost_stability,0.011470684987346573,balanced,0.2035325858964294,0.011291397168657449,0.5393894403225634,0.5393894403225634,4,2,1,1,0.1111111111111111
121,flat_train:flat:27103,flat_train,flat,27103,efficient,cost_energy,decision_time_s,6.951999999999999,cost_stability,0.01151046388330626,balanced,0.2035325858964294,0.011291397168657449,0.5393894403225634,0.5393894403225634,4,2,1,1,0.1111111111111111
122,flat_train:flat:27103,flat_train,flat,27103,efficient,cost_energy,decision_time_s,7.152000000000001,cost_stability,0.011159301583463073,motion,0.19828373212965578,0.011159301583463073,0.5446378660009256,0.5446378660009256,4,1,0,0,0.0
123,flat_train:flat:27103,flat_train,flat,27103,efficient,cost_energy,decision_time_s,7.152000000000001,cost_stability,0.011291397168657449,balanced,0.2035325858964294,0.011291397168657449,0.5393894403225634,0.5393894403225634,4,2,1,1,0.1111111111111111
124,flat_train:flat:27103,flat_train,flat,27103,efficient,cost_energy,decision_time_s,7.152000000000001,cost_stability,0.011470684987346573,energy,0.2066347340890774,0.011470684987346573,0.534863992924077,0.534863992924077,4,3,2,1,0.1111111111111111
125,flat_train:flat:27103,flat_train,flat,27103,efficient,cost_energy,decision_time_s,7.152000000000001,cost_stability,0.01151046388330626,energy,0.2066347340890774,0.011470684987346573,0.534863992924077,0.534863992924077,4,3,2,1,0.1111111111111111
126,flat_train:flat:27103,flat_train,flat,27103,efficient,cost_energy,decision_time_s,7.192,cost_stability,0.011159301583463073,motion,0.19828373212965578,0.011159301583463073,0.5446378660009256,0.5446378660009256,4,1,0,0,0.0
127,flat_train:flat:27103,flat_train,flat,27103,efficient,cost_energy,decision_time_s,7.192,cost_stability,0.011291397168657449,balanced,0.2035325858964294,0.011291397168657449,0.5393894403225634,0.5393894403225634,4,2,1,1,0.1111111111111111
128,flat_train:flat:27103,flat_train,flat,27103,efficient,cost_energy,decision_time_s,7.192,cost_stability,0.011470684987346573,energy,0.2066347340890774,0.011470684987346573,0.534863992924077,0.534863992924077,4,3,2,1,0.1111111111111111
129,flat_train:flat:27103,flat_train,flat,27103,efficient,cost_energy,decision_time_s,7.192,cost_stability,0.01151046388330626,stability,0.2085849235270693,0.01151046388330626,0.5254755691606684,0.5254755691606684,4,4,3,1,0.1111111111111111
130,flat_train:flat:27104,flat_train,flat,27104,fast,decision_time_s,cost_stability,0.011105011494694424,cost_energy,0.5437821685171378,motion,0.19881816313048156,0.011105011494694424,0.5437821685171378,6.954000000000002,3,1,0,0,0.0
131,flat_train:flat:27104,flat_train,flat,27104,fast,decision_time_s,cost_stability,0.011229601636326709,cost_energy,0.5350506146609368,balanced,0.20275299564345195,0.011229601636326709,0.5350506146609368,6.932000000000001,3,1,0,0,0.0
132,flat_train:flat:27104,flat_train,flat,27104,fast,decision_time_s,cost_stability,0.011229601636326709,cost_energy,0.5437821685171378,balanced,0.20275299564345195,0.011229601636326709,0.5350506146609368,6.932000000000001,3,2,1,1,0.3333333333333333
133,flat_train:flat:27104,flat_train,flat,27104,fast,decision_time_s,cost_stability,0.011386859780744028,cost_energy,0.5292785593640402,energy,0.20623255450598715,0.011386859780744028,0.5292785593640402,7.130000000000002,3,1,0,0,0.0
134,flat_train:flat:27104,flat_train,flat,27104,fast,decision_time_s,cost_stability,0.011386859780744028,cost_energy,0.5350506146609368,balanced,0.20275299564345195,0.011229601636326709,0.5350506146609368,6.932000000000001,3,2,1,1,0.3333333333333333
135,flat_train:flat:27104,flat_train,flat,27104,fast,decision_time_s,cost_stability,0.011386859780744028,cost_energy,0.5437821685171378,balanced,0.20275299564345195,0.011229601636326709,0.5350506146609368,6.932000000000001,3,3,2,1,0.3333333333333333
136,flat_train:flat:27104,flat_train,flat,27104,stable,cost_stability,decision_time_s,6.932000000000001,cost_energy,0.5350506146609368,balanced,0.20275299564345195,0.011229601636326709,0.5350506146609368,0.011229601636326709,3,1,0,0,0.0
137,flat_train:flat:27104,flat_train,flat,27104,stable,cost_stability,decision_time_s,6.932000000000001,cost_energy,0.5437821685171378,balanced,0.20275299564345195,0.011229601636326709,0.5350506146609368,0.011229601636326709,3,1,0,0,0.0
138,flat_train:flat:27104,flat_train,flat,27104,stable,cost_stability,decision_time_s,6.954000000000002,cost_energy,0.5350506146609368,balanced,0.20275299564345195,0.011229601636326709,0.5350506146609368,0.011229601636326709,3,1,0,0,0.0
139,flat_train:flat:27104,flat_train,flat,27104,stable,cost_stability,decision_time_s,6.954000000000002,cost_energy,0.5437821685171378,motion,0.19881816313048156,0.011105011494694424,0.5437821685171378,0.011105011494694424,3,2,1,1,0.3333333333333333
140,flat_train:flat:27104,flat_train,flat,27104,stable,cost_stability,decision_time_s,7.130000000000002,cost_energy,0.5292785593640402,energy,0.20623255450598715,0.011386859780744028,0.5292785593640402,0.011386859780744028,3,1,0,0,0.0
141,flat_train:flat:27104,flat_train,flat,27104,stable,cost_stability,decision_time_s,7.130000000000002,cost_energy,0.5350506146609368,balanced,0.20275299564345195,0.011229601636326709,0.5350506146609368,0.011229601636326709,3,2,1,1,0.3333333333333333
142,flat_train:flat:27104,flat_train,flat,27104,stable,cost_stability,decision_time_s,7.130000000000002,cost_energy,0.5437821685171378,motion,0.19881816313048156,0.011105011494694424,0.5437821685171378,0.011105011494694424,3,3,2,1,0.3333333333333333
143,flat_train:flat:27104,flat_train,flat,27104,efficient,cost_energy,decision_time_s,6.932000000000001,cost_stability,0.011229601636326709,balanced,0.20275299564345195,0.011229601636326709,0.5350506146609368,0.5350506146609368,3,1,0,0,0.0
144,flat_train:flat:27104,flat_train,flat,27104,efficient,cost_energy,decision_time_s,6.932000000000001,cost_stability,0.011386859780744028,balanced,0.20275299564345195,0.011229601636326709,0.5350506146609368,0.5350506146609368,3,1,0,0,0.0
145,flat_train:flat:27104,flat_train,flat,27104,efficient,cost_energy,decision_time_s,6.954000000000002,cost_stability,0.011105011494694424,motion,0.19881816313048156,0.011105011494694424,0.5437821685171378,0.5437821685171378,3,1,0,0,0.0
146,flat_train:flat:27104,flat_train,flat,27104,efficient,cost_energy,decision_time_s,6.954000000000002,cost_stability,0.011229601636326709,balanced,0.20275299564345195,0.011229601636326709,0.5350506146609368,0.5350506146609368,3,2,1,1,0.25
147,flat_train:flat:27104,flat_train,flat,27104,efficient,cost_energy,decision_time_s,6.954000000000002,cost_stability,0.011386859780744028,balanced,0.20275299564345195,0.011229601636326709,0.5350506146609368,0.5350506146609368,3,2,1,1,0.25
148,flat_train:flat:27104,flat_train,flat,27104,efficient,cost_energy,decision_time_s,7.130000000000002,cost_stability,0.011105011494694424,motion,0.19881816313048156,0.011105011494694424,0.5437821685171378,0.5437821685171378,3,1,0,0,0.0
149,flat_train:flat:27104,flat_train,flat,27104,efficient,cost_energy,decision_time_s,7.130000000000002,cost_stability,0.011229601636326709,balanced,0.20275299564345195,0.011229601636326709,0.5350506146609368,0.5350506146609368,3,2,1,1,0.25
150,flat_train:flat:27104,flat_train,flat,27104,efficient,cost_energy,decision_time_s,7.130000000000002,cost_stability,0.011386859780744028,energy,0.20623255450598715,0.011386859780744028,0.5292785593640402,0.5292785593640402,3,3,2,1,0.25
151,flat_train:flat:27105,flat_train,flat,27105,fast,decision_time_s,cost_stability,0.01117936844890361,cost_energy,0.5394387014678884,motion,0.19873199651321327,0.01117936844890361,0.5394387014678884,6.976000000000003,4,1,0,0,0.0
152,flat_train:flat:27105,flat_train,flat,27105,fast,decision_time_s,cost_stability,0.011368821516054863,cost_energy,0.5349547083655947,balanced,0.2033471031204577,0.011368821516054863,0.5349547083655947,6.960000000000001,4,1,0,0,0.0
153,flat_train:flat:27105,flat_train,flat,27105,fast,decision_time_s,cost_stability,0.011368821516054863,cost_energy,0.5394387014678884,balanced,0.2033471031204577,0.011368821516054863,0.5349547083655947,6.960000000000001,4,2,1,1,0.16666666666666666
154,flat_train:flat:27105,flat_train,flat,27105,fast,decision_time_s,cost_stability,0.011505455955921411,cost_energy,0.5246354718045745,stability,0.20886313273366347,0.011505455955921411,0.5246354718045745,7.1819999999999995,4,1,0,0,0.0
155,flat_train:flat:27105,flat_train,flat,27105,fast,decision_time_s,cost_stability,0.011505455955921411,cost_energy,0.5303036272921614,stability,0.20886313273366347,0.011505455955921411,0.5246354718045745,7.1819999999999995,4,1,0,0,0.0
156,flat_train:flat:27105,flat_train,flat,27105,fast,decision_time_s,cost_stability,0.011505455955921411,cost_energy,0.5349547083655947,balanced,0.2033471031204577,0.011368821516054863,0.5349547083655947,6.960000000000001,4,2,1,1,0.16666666666666666
157,flat_train:flat:27105,flat_train,flat,27105,fast,decision_time_s,cost_stability,0.011505455955921411,cost_energy,0.5394387014678884,balanced,0.2033471031204577,0.011368821516054863,0.5349547083655947,6.960000000000001,4,3,2,1,0.16666666666666666
158,flat_train:flat:27105,flat_train,flat,27105,fast,decision_time_s,cost_stability,0.011508889200141703,cost_energy,0.5246354718045745,stability,0.20886313273366347,0.011505455955921411,0.5246354718045745,7.1819999999999995,4,1,0,0,0.0
159,flat_train:flat:27105,flat_train,flat,27105,fast,decision_time_s,cost_stability,0.011508889200141703,cost_energy,0.5303036272921614,energy,0.20684535987177607,0.011508889200141703,0.5303036272921614,6.983999999999999,4,2,1,1,0.16666666666666666
160,flat_train:flat:27105,flat_train,flat,27105,fast,decision_time_s,cost_stability,0.011508889200141703,cost_energy,0.5349547083655947,balanced,0.2033471031204577,0.011368821516054863,0.5349547083655947,6.960000000000001,4,3,2,1,0.16666666666666666
161,flat_train:flat:27105,flat_train,flat,27105,fast,decision_time_s,cost_stability,0.011508889200141703,cost_energy,0.5394387014678884,balanced,0.2033471031204577,0.011368821516054863,0.5349547083655947,6.960000000000001,4,4,3,1,0.16666666666666666
162,flat_train:flat:27105,flat_train,flat,27105,stable,cost_stability,decision_time_s,6.960000000000001,cost_energy,0.5349547083655947,balanced,0.2033471031204577,0.011368821516054863,0.5349547083655947,0.011368821516054863,4,1,0,0,0.0
163,flat_train:flat:27105,flat_train,flat,27105,stable,cost_stability,decision_time_s,6.960000000000001,cost_energy,0.5394387014678884,balanced,0.2033471031204577,0.011368821516054863,0.5349547083655947,0.011368821516054863,4,1,0,0,0.0
164,flat_train:flat:27105,flat_train,flat,27105,stable,cost_stability,decision_time_s,6.976000000000003,cost_energy,0.5349547083655947,balanced,0.2033471031204577,0.011368821516054863,0.5349547083655947,0.011368821516054863,4,1,0,0,0.0
165,flat_train:flat:27105,flat_train,flat,27105,stable,cost_stability,decision_time_s,6.976000000000003,cost_energy,0.5394387014678884,motion,0.19873199651321327,0.01117936844890361,0.5394387014678884,0.01117936844890361,4,2,1,1,0.16666666666666666
166,flat_train:flat:27105,flat_train,flat,27105,stable,cost_stability,decision_time_s,6.983999999999999,cost_energy,0.5303036272921614,energy,0.20684535987177607,0.011508889200141703,0.5303036272921614,0.011508889200141703,4,1,0,0,0.0
167,flat_train:flat:27105,flat_train,flat,27105,stable,cost_stability,decision_time_s,6.983999999999999,cost_energy,0.5349547083655947,balanced,0.2033471031204577,0.011368821516054863,0.5349547083655947,0.011368821516054863,4,2,1,1,0.16666666666666666
168,flat_train:flat:27105,flat_train,flat,27105,stable,cost_stability,decision_time_s,6.983999999999999,cost_energy,0.5394387014678884,motion,0.19873199651321327,0.01117936844890361,0.5394387014678884,0.01117936844890361,4,3,2,1,0.16666666666666666
169,flat_train:flat:27105,flat_train,flat,27105,stable,cost_stability,decision_time_s,7.1819999999999995,cost_energy,0.5246354718045745,stability,0.20886313273366347,0.011505455955921411,0.5246354718045745,0.011505455955921411,4,1,0,0,0.0
170,flat_train:flat:27105,flat_train,flat,27105,stable,cost_stability,decision_time_s,7.1819999999999995,cost_energy,0.5303036272921614,stability,0.20886313273366347,0.011505455955921411,0.5246354718045745,0.011505455955921411,4,2,1,1,0.16666666666666666
171,flat_train:flat:27105,flat_train,flat,27105,stable,cost_stability,decision_time_s,7.1819999999999995,cost_energy,0.5349547083655947,balanced,0.2033471031204577,0.011368821516054863,0.5349547083655947,0.011368821516054863,4,3,2,1,0.16666666666666666
172,flat_train:flat:27105,flat_train,flat,27105,stable,cost_stability,decision_time_s,7.1819999999999995,cost_energy,0.5394387014678884,motion,0.19873199651321327,0.01117936844890361,0.5394387014678884,0.01117936844890361,4,4,3,1,0.16666666666666666
173,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,6.960000000000001,cost_stability,0.011368821516054863,balanced,0.2033471031204577,0.011368821516054863,0.5349547083655947,0.5349547083655947,4,1,0,0,0.0
174,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,6.960000000000001,cost_stability,0.011505455955921411,balanced,0.2033471031204577,0.011368821516054863,0.5349547083655947,0.5349547083655947,4,1,0,0,0.0
175,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,6.960000000000001,cost_stability,0.011508889200141703,balanced,0.2033471031204577,0.011368821516054863,0.5349547083655947,0.5349547083655947,4,1,0,0,0.0
176,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,6.976000000000003,cost_stability,0.01117936844890361,motion,0.19873199651321327,0.01117936844890361,0.5394387014678884,0.5394387014678884,4,1,0,0,0.0
177,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,6.976000000000003,cost_stability,0.011368821516054863,balanced,0.2033471031204577,0.011368821516054863,0.5349547083655947,0.5349547083655947,4,2,1,1,0.1111111111111111
178,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,6.976000000000003,cost_stability,0.011505455955921411,balanced,0.2033471031204577,0.011368821516054863,0.5349547083655947,0.5349547083655947,4,2,1,1,0.1111111111111111
179,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,6.976000000000003,cost_stability,0.011508889200141703,balanced,0.2033471031204577,0.011368821516054863,0.5349547083655947,0.5349547083655947,4,2,1,1,0.1111111111111111
180,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,6.983999999999999,cost_stability,0.01117936844890361,motion,0.19873199651321327,0.01117936844890361,0.5394387014678884,0.5394387014678884,4,1,0,0,0.0
181,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,6.983999999999999,cost_stability,0.011368821516054863,balanced,0.2033471031204577,0.011368821516054863,0.5349547083655947,0.5349547083655947,4,2,1,1,0.1111111111111111
182,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,6.983999999999999,cost_stability,0.011505455955921411,balanced,0.2033471031204577,0.011368821516054863,0.5349547083655947,0.5349547083655947,4,2,1,1,0.1111111111111111
183,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,6.983999999999999,cost_stability,0.011508889200141703,energy,0.20684535987177607,0.011508889200141703,0.5303036272921614,0.5303036272921614,4,3,2,1,0.1111111111111111
184,flat_train:flat:27105,flat_train,flat,27105,efficient,cost_energy,decision_time_s,7.1819999999999995,cost_stability,0.01117936844890361,motion,0.19873199651321327,0.01117936844890361,0.5394387014678884,0.5394387014678884,4,1,0,0,0.0
